partition,direction,objective,query_id,positive_ids,candidate_id,is_positive,forward_rank,forward_score,forward_route_id,query_applicability_score,query_applicability_tier,cycle_evaluated,reverse_rank,reverse_route_id,cycle_consistency_score
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:32579,False,12,0.014109589159488678,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,43.0,r2e-current-top20-v1,0.35377358490566035
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:56632,True,13,0.014081408269703388,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,19.0,r2e-current-top20-v1,0.4287856071964018
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:25508,False,14,0.013688137754797935,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,MARTS_EXT_RXN_96ac57c79326,False,15,0.013560008257627487,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-external-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:32547,False,16,0.013502674177289009,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:68636,False,17,0.013322184793651104,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:80395,False,18,0.01294783130288124,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,37.0,r2e-current-top20-v1,0.3134498480243161
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:10940,False,19,0.012487789615988731,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A7L7SES4,RHEA:32543;RHEA:56632,RHEA:12869,False,20,0.012333333492279053,e2r-external-top20-dual-kernel-rrf-v1,0.8213666500763311,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28266,True,1,0.9978391528129578,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,9.0,r2e-current-top20-v1,0.7894736842105263
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32699,True,2,0.9973404407501221,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,3.0,r2e-current-top20-v1,0.8814102564102563
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28282,False,3,0.9968417882919312,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,8.0,r2e-current-top20-v1,0.7286324786324786
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28643,False,4,0.9940159320831299,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31895,False,5,0.9850399494171143,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68780,False,6,0.9850399494171143,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30471,False,7,0.9793882966041565,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,25.0,r2e-current-top20-v1,0.480672268907563
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31427,False,8,0.9793882966041565,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,25.0,r2e-current-top20-v1,0.46269841269841266
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:29495,False,9,0.9750664830207825,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_d1d507ef878d,False,10,0.9694148898124695,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-external-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_2ffb342ca060,False,11,0.9660904407501221,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,6.0,r2e-external-top20-v1,0.6056547619047619
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31419,False,12,0.9660904407501221,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30379,False,13,0.9654255509376526,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30375,False,14,0.9597739577293396,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:29499,False,15,0.9581117033958435,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32027,False,16,0.9571143984794617,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32011,False,17,0.9537898898124695,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:54052,False,18,0.9537898898124695,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:69448,False,19,0.9537898898124695,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top3,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:27425,True,20,0.953125,e2r-external-top3-neighbor-v1,0.8864430846497602,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28266,True,1,0.016393441706895828,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,9.0,r2e-current-top20-v1,0.7894736842105263
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32699,True,2,0.016039425507187843,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,3.0,r2e-current-top20-v1,0.8814102564102563
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28282,False,3,0.015962621197104454,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,8.0,r2e-current-top20-v1,0.7286324786324786
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30471,False,4,0.015085827559232712,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,25.0,r2e-current-top20-v1,0.5499999999999999
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31427,False,5,0.014861110597848892,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,25.0,r2e-current-top20-v1,0.5238095238095237
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28643,False,6,0.014623679220676422,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_2ffb342ca060,False,7,0.014432772062718868,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,6.0,r2e-external-top20-v1,0.6672794117647058
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:27425,True,8,0.013871473260223866,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31895,False,9,0.013826172798871994,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68504,True,10,0.013678764924407005,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68780,False,11,0.013636363670229912,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68508,True,12,0.013491407036781311,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68544,True,13,0.013309178873896599,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_d1d507ef878d,False,14,0.012961975298821926,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-external-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:29495,False,15,0.012215320020914078,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31419,False,16,0.012194767594337463,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:12516,False,17,0.011933138594031334,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:25452,False,18,0.011792251840233803,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:26081,False,19,0.011720084585249424,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top10,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:29499,False,20,0.01170940138399601,e2r-external-top10-neural-rrf-v1,0.8921716379176371,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32699,True,1,0.016208354383707047,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,3.0,r2e-current-top20-v1,0.9230769230769231
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28266,True,2,0.01616290956735611,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,9.0,r2e-current-top20-v1,0.7478070175438595
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28282,False,3,0.01594982109963894,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,8.0,r2e-current-top20-v1,0.7286324786324786
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:28643,False,4,0.01510416716337204,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31895,False,5,0.015054944902658463,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68780,False,6,0.014831412583589554,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_2ffb342ca060,False,7,0.014621060341596603,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,6.0,r2e-external-top20-v1,0.6672794117647058
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:27425,True,8,0.013295454904437065,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68504,True,9,0.013119587674736977,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68508,True,10,0.012948350980877876,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68544,True,11,0.012781561352312565,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30379,False,12,0.01229174342006445,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:30471,False,13,0.012202147394418716,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,25.0,r2e-current-top20-v1,0.3962732919254658
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:31427,False,14,0.012038303539156914,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,25.0,r2e-current-top20-v1,0.3863095238095238
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:27421,False,15,0.011849752627313137,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:32027,False,16,0.011554276570677757,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:12516,False,17,0.011203872039914131,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,MARTS_EXT_RXN_d1d507ef878d,False,18,0.011102940887212753,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-external-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:25452,False,19,0.011079545132815838,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
development,enzyme_to_reaction,top20,A0A650A7I8,RHEA:27425;RHEA:28266;RHEA:32699;RHEA:68504;RHEA:68508;RHEA:68544,RHEA:68776,False,20,0.010957951657474041,e2r-external-top20-dual-kernel-rrf-v1,0.8995717289381854,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:21308,False,1,1.0,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,20.0,r2e-current-top20-v1,0.6833333333333332
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:31007,True,2,0.998670220375061,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,37.0,r2e-current-top20-v1,0.5753546099290779
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:31383,False,3,0.9970079660415649,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:30999,False,4,0.9950132966041565,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,48.0,r2e-current-top20-v1,0.4876847290640394
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:14621,False,5,0.9923536777496338,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:33991,False,6,0.9906914830207825,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:30431,False,7,0.9890292882919312,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:25282,False,8,0.9890292286872864,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:31011,False,9,0.9817154407501221,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:19825,False,10,0.9813829660415649,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:28635,False,11,0.9813829660415649,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:63092,False,12,0.9803856015205383,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:27530,False,13,0.9793883562088013,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:27534,False,14,0.9793883562088013,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:56984,False,15,0.9793883562088013,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:34695,False,16,0.978723406791687,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:63084,False,17,0.9734042286872864,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:81851,False,18,0.9717419743537903,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:14841,False,19,0.9710770845413208,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top3,Q6IWA3,RHEA:31007,RHEA:24316,False,20,0.9710770845413208,e2r-external-top3-neighbor-v1,0.839346650200586,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:21308,False,1,0.016393441706895828,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,20.0,r2e-current-top20-v1,0.6833333333333332
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:31007,True,2,0.016129031777381897,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,37.0,r2e-current-top20-v1,0.5753546099290779
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:30999,False,3,0.01578621007502079,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,48.0,r2e-current-top20-v1,0.5179045092838197
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:31383,False,4,0.015555555000901222,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:14621,False,5,0.015540864318609238,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:33991,False,6,0.01515151560306549,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:19825,False,7,0.014368158765137196,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:27530,False,8,0.01428571343421936,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:28635,False,9,0.014164086431264877,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:27534,False,10,0.014084506779909134,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:25282,False,11,0.013976573944091797,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:56984,False,12,0.0138888880610466,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:63084,False,13,0.013397562317550182,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:34695,False,14,0.013127853162586689,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
confirmation,enzyme_to_reaction,top10,Q6IWA3,RHEA:31007,RHEA:58164,False,15,0.013000651262700558,e2r-external-top10-neural-rrf-v1,0.8926539220012716,in_domain,True,,r2e-current-top20-v1,0.0
