row,reaction_id,status,warning
2438,RHEA:22932,valid,
2439,RHEA:22936,valid,
2440,RHEA:22940,valid,
2441,RHEA:22944,valid,
2442,RHEA:22948,valid,
2443,RHEA:22956,valid,
2444,RHEA:22960,valid,
2445,RHEA:22964,valid,
2446,RHEA:22976,valid,
2447,RHEA:22996,valid,
2448,RHEA:23004,valid,
2449,RHEA:23008,valid,
2450,RHEA:23012,valid,
2451,RHEA:23028,valid,
2452,RHEA:23032,valid,
2453,RHEA:23048,valid,
2454,RHEA:23052,valid,
2455,RHEA:23056,valid,
2456,RHEA:23060,valid,
2457,RHEA:23064,valid,
2458,RHEA:23068,valid,
2459,RHEA:23080,valid,
2460,RHEA:23084,valid,
2461,RHEA:23092,valid,
2462,RHEA:23096,valid,
2463,RHEA:23104,valid,
2464,RHEA:23108,valid,
2465,RHEA:23112,valid,
2466,RHEA:23116,valid,
2467,RHEA:23120,valid,
2468,RHEA:23124,valid,
2469,RHEA:23128,valid,
2470,RHEA:23132,valid,
2471,RHEA:23136,valid,
2472,RHEA:23148,valid,
2473,RHEA:23156,valid,
2474,RHEA:23160,valid,
2475,RHEA:23164,valid,
2476,RHEA:23172,valid,
2477,RHEA:23176,valid,
2478,RHEA:23184,valid,
2479,RHEA:23188,valid,
2480,RHEA:23192,valid,
2481,RHEA:23196,valid,
2482,RHEA:23208,valid,
2483,RHEA:23220,valid,
2484,RHEA:23224,valid,
2485,RHEA:23228,valid,
2486,RHEA:23232,valid,
2487,RHEA:23236,valid,
2488,RHEA:23240,valid,
2489,RHEA:23244,valid,
2490,RHEA:23248,valid,
2491,RHEA:23252,valid,
2492,RHEA:23260,valid,
2493,RHEA:23284,valid,
2494,RHEA:23288,valid,
2495,RHEA:23292,valid,
2496,RHEA:23296,valid,
2497,RHEA:23300,valid,
2498,RHEA:23304,valid,
2499,RHEA:23312,valid,
2500,RHEA:23324,valid,
2501,RHEA:23328,valid,
2502,RHEA:23336,valid,
2503,RHEA:23344,valid,
2504,RHEA:23348,valid,
2505,RHEA:23352,valid,
2506,RHEA:23356,valid,
2507,RHEA:23360,valid,
2508,RHEA:23368,valid,
2509,RHEA:23372,valid,
2510,RHEA:23384,valid,
2511,RHEA:23388,valid,
2512,RHEA:23396,valid,
2513,RHEA:23404,valid,
2514,RHEA:23408,valid,
2515,RHEA:23412,valid,
2516,RHEA:23416,valid,
2517,RHEA:23420,valid,
2518,RHEA:23424,valid,
2519,RHEA:23428,valid,
2520,RHEA:23432,valid,
2521,RHEA:23436,valid,
2522,RHEA:23444,valid,
2523,RHEA:23448,valid,
2524,RHEA:23452,valid,
2525,RHEA:23464,valid,
2526,RHEA:23468,valid,
2527,RHEA:23472,valid,
2528,RHEA:23476,valid,
2529,RHEA:23480,valid,
2530,RHEA:23484,valid,
2531,RHEA:23488,valid,
2532,RHEA:23500,valid,
2533,RHEA:23504,valid,
2534,RHEA:23508,valid,
2535,RHEA:23512,valid,
2536,RHEA:23516,valid,
2537,RHEA:23520,valid,
2538,RHEA:23532,valid,
2539,RHEA:23536,valid,
2540,RHEA:23540,valid,
2541,RHEA:23548,valid,
2542,RHEA:23552,valid,
2543,RHEA:23560,valid,
2544,RHEA:23568,valid,
2545,RHEA:23572,valid,
2546,RHEA:23576,valid,
2547,RHEA:23580,valid,
2548,RHEA:23584,valid,
2549,RHEA:23592,valid,
2550,RHEA:23596,valid,
2551,RHEA:23604,valid,
2552,RHEA:23608,valid,
2553,RHEA:23620,valid,
2554,RHEA:23624,valid,
2555,RHEA:23628,valid,
2556,RHEA:23632,valid,
2557,RHEA:23640,valid,
2558,RHEA:23644,valid,
2559,RHEA:23648,valid,
2560,RHEA:23652,valid,
2561,RHEA:23656,valid,
2562,RHEA:23660,zero_fallback,Sanitization failed for SMILES input 'O=C(O)CCc1[nH]cnc1=O'
2563,RHEA:23664,valid,
2564,RHEA:23668,valid,
2565,RHEA:23672,valid,
2566,RHEA:23676,valid,
2567,RHEA:23680,valid,
2568,RHEA:23684,valid,
2569,RHEA:23688,valid,
2570,RHEA:23692,valid,
2571,RHEA:23696,valid,
2572,RHEA:23700,valid,
2573,RHEA:23704,valid,
2574,RHEA:23720,valid,
2575,RHEA:23728,valid,
2576,RHEA:23732,valid,
2577,RHEA:23736,valid,
2578,RHEA:23744,valid,
2579,RHEA:23756,valid,
2580,RHEA:23768,valid,
2581,RHEA:23772,valid,
2582,RHEA:23776,valid,
2583,RHEA:23780,valid,
2584,RHEA:23784,valid,
2585,RHEA:23788,valid,
2586,RHEA:23796,valid,
2587,RHEA:23800,valid,
2588,RHEA:23804,valid,
2589,RHEA:23808,valid,
2590,RHEA:23812,valid,
2591,RHEA:23820,valid,
2592,RHEA:23824,valid,
2593,RHEA:23828,valid,
2594,RHEA:23832,valid,
2595,RHEA:23840,valid,
2596,RHEA:23844,valid,
2597,RHEA:23852,valid,
2598,RHEA:23856,valid,
2599,RHEA:23860,valid,
2600,RHEA:23864,valid,
2601,RHEA:23872,valid,
2602,RHEA:23880,valid,
2603,RHEA:23884,valid,
2604,RHEA:23896,valid,
2605,RHEA:23900,valid,
2606,RHEA:23904,valid,
2607,RHEA:23908,valid,
2608,RHEA:23916,valid,
2609,RHEA:23920,valid,
2610,RHEA:23928,valid,
2611,RHEA:23932,valid,
2612,RHEA:23936,valid,
2613,RHEA:23940,valid,
2614,RHEA:23944,valid,
2615,RHEA:23948,valid,
2616,RHEA:23956,valid,
2617,RHEA:23964,valid,
2618,RHEA:23968,valid,
2619,RHEA:23972,valid,
2620,RHEA:23976,valid,
2621,RHEA:23984,valid,
2622,RHEA:23988,valid,
2623,RHEA:23996,valid,
2624,RHEA:24000,valid,
2625,RHEA:24004,valid,
2626,RHEA:24012,valid,
2627,RHEA:24016,valid,
2628,RHEA:24020,valid,
2629,RHEA:24028,valid,
2630,RHEA:24036,valid,
2631,RHEA:24040,valid,
2632,RHEA:24044,valid,
2633,RHEA:24048,valid,
2634,RHEA:24064,valid,
2635,RHEA:24068,valid,
2636,RHEA:24076,valid,
2637,RHEA:24080,valid,
2638,RHEA:24084,valid,
2639,RHEA:24100,valid,
2640,RHEA:24104,valid,
2641,RHEA:24116,valid,
2642,RHEA:24132,valid,
2643,RHEA:24136,valid,
2644,RHEA:24140,valid,
2645,RHEA:24148,valid,
2646,RHEA:24152,valid,
2647,RHEA:24160,valid,
2648,RHEA:24164,valid,
2649,RHEA:24168,valid,
2650,RHEA:24176,valid,
2651,RHEA:24180,valid,
2652,RHEA:24184,valid,
2653,RHEA:24188,valid,
2654,RHEA:24192,valid,
2655,RHEA:24196,valid,
2656,RHEA:24204,valid,
2657,RHEA:24208,valid,
2658,RHEA:24212,valid,
2659,RHEA:24216,valid,
2660,RHEA:24232,valid,
2661,RHEA:24236,valid,
2662,RHEA:24240,valid,
2663,RHEA:24244,valid,
2664,RHEA:24248,valid,
2665,RHEA:24252,valid,
2666,RHEA:24256,valid,
2667,RHEA:24260,valid,
2668,RHEA:24264,valid,
2669,RHEA:24284,valid,
2670,RHEA:24292,valid,
2671,RHEA:24296,valid,
2672,RHEA:24304,valid,
2673,RHEA:24308,valid,
2674,RHEA:24312,valid,
2675,RHEA:24316,valid,
2676,RHEA:24336,valid,
2677,RHEA:24340,valid,
2678,RHEA:24360,valid,
2679,RHEA:24364,valid,
2680,RHEA:24368,valid,
2681,RHEA:24372,valid,
2682,RHEA:24376,valid,
2683,RHEA:24380,valid,
2684,RHEA:24384,valid,
2685,RHEA:24388,valid,
2686,RHEA:24392,valid,
2687,RHEA:24396,valid,
2688,RHEA:24400,valid,
2689,RHEA:24404,valid,
2690,RHEA:24408,valid,
2691,RHEA:24412,valid,
2692,RHEA:24420,valid,
2693,RHEA:24424,valid,
2694,RHEA:24432,valid,
2695,RHEA:24436,valid,
2696,RHEA:24440,valid,
2697,RHEA:24444,valid,
2698,RHEA:24448,valid,
2699,RHEA:24452,valid,
2700,RHEA:24456,valid,
2701,RHEA:24460,valid,
2702,RHEA:24464,valid,
2703,RHEA:24468,valid,
2704,RHEA:24488,valid,
2705,RHEA:24496,valid,
2706,RHEA:24504,valid,
2707,RHEA:24508,valid,
2708,RHEA:24512,valid,
2709,RHEA:24516,valid,
2710,RHEA:24520,valid,
2711,RHEA:24524,valid,
2712,RHEA:24528,valid,
2713,RHEA:24536,valid,
2714,RHEA:24540,valid,
2715,RHEA:24544,valid,
2716,RHEA:24560,valid,
2717,RHEA:24564,valid,
2718,RHEA:24568,valid,
2719,RHEA:24576,valid,
2720,RHEA:24580,valid,
2721,RHEA:24592,valid,
2722,RHEA:24596,valid,
2723,RHEA:24600,valid,
2724,RHEA:24604,valid,
2725,RHEA:24608,valid,
2726,RHEA:24612,valid,
2727,RHEA:24616,valid,
2728,RHEA:24620,valid,
2729,RHEA:24624,valid,
2730,RHEA:24628,valid,
2731,RHEA:24632,valid,
2732,RHEA:24636,valid,
2733,RHEA:24640,valid,
2734,RHEA:24670,valid,
2735,RHEA:24674,valid,
2736,RHEA:24678,valid,
2737,RHEA:24682,valid,
2738,RHEA:24686,valid,
2739,RHEA:24690,valid,
2740,RHEA:24694,valid,
2741,RHEA:24698,valid,
2742,RHEA:24702,valid,
2743,RHEA:24706,valid,
2744,RHEA:24710,valid,
2745,RHEA:24726,valid,
2746,RHEA:24734,valid,
2747,RHEA:24752,valid,
2748,RHEA:24764,valid,
2749,RHEA:24768,valid,
2750,RHEA:24772,valid,
2751,RHEA:24785,valid,
2752,RHEA:24793,valid,
2753,RHEA:24801,valid,
2754,RHEA:24809,valid,
2755,RHEA:24813,valid,
2756,RHEA:24825,valid,
2757,RHEA:24829,valid,
2758,RHEA:24836,valid,
2759,RHEA:24840,valid,
2760,RHEA:24844,valid,
2761,RHEA:24848,valid,
2762,RHEA:24869,valid,
2763,RHEA:24873,valid,
2764,RHEA:24878,valid,
2765,RHEA:24898,valid,
2766,RHEA:24902,valid,
2767,RHEA:24906,valid,
2768,RHEA:24923,valid,
2769,RHEA:24927,valid,
2770,RHEA:24931,valid,
2771,RHEA:24952,valid,
2772,RHEA:24964,valid,
2773,RHEA:24968,valid,
2774,RHEA:24972,valid,
2775,RHEA:24976,valid,
2776,RHEA:24980,valid,
2777,RHEA:24984,valid,
2778,RHEA:24988,valid,
2779,RHEA:25017,valid,
2780,RHEA:25021,valid,
2781,RHEA:25025,valid,
2782,RHEA:25029,valid,
2783,RHEA:25033,valid,
2784,RHEA:25037,valid,
2785,RHEA:25041,valid,
2786,RHEA:25054,valid,
2787,RHEA:25058,valid,
2788,RHEA:25062,valid,
2789,RHEA:25066,valid,
2790,RHEA:25070,valid,
2791,RHEA:25074,valid,
2792,RHEA:25094,valid,
2793,RHEA:25098,valid,
2794,RHEA:25104,valid,
2795,RHEA:25108,valid,
2796,RHEA:25112,valid,
2797,RHEA:25135,valid,
2798,RHEA:25143,valid,
2799,RHEA:25156,valid,
2800,RHEA:25160,valid,
2801,RHEA:25173,valid,
2802,RHEA:25185,valid,
2803,RHEA:25189,valid,
2804,RHEA:25193,valid,
2805,RHEA:25197,valid,
2806,RHEA:25201,valid,
2807,RHEA:25213,valid,
2808,RHEA:25217,valid,
2809,RHEA:25221,valid,
2810,RHEA:25233,valid,
2811,RHEA:25241,valid,
2812,RHEA:25245,valid,
2813,RHEA:25249,valid,
2814,RHEA:25253,valid,
2815,RHEA:25265,valid,
2816,RHEA:25269,valid,
2817,RHEA:25273,valid,
2818,RHEA:25277,valid,
2819,RHEA:25282,zero_fallback,Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'
2820,RHEA:25286,valid,
2821,RHEA:25290,valid,
2822,RHEA:25294,valid,
2823,RHEA:25298,valid,
2824,RHEA:25302,valid,
2825,RHEA:25311,valid,
2826,RHEA:25315,valid,
2827,RHEA:25321,valid,
2828,RHEA:25325,valid,
2829,RHEA:25347,valid,
2830,RHEA:25355,valid,
2831,RHEA:25359,valid,
2832,RHEA:25363,valid,
2833,RHEA:25367,valid,
2834,RHEA:25371,valid,
2835,RHEA:25375,valid,
2836,RHEA:25379,valid,
2837,RHEA:25391,valid,
2838,RHEA:25395,valid,
2839,RHEA:25399,valid,
2840,RHEA:25420,valid,
2841,RHEA:25424,valid,
2842,RHEA:25428,valid,
2843,RHEA:25432,valid,
2844,RHEA:25436,valid,
2845,RHEA:25440,valid,
2846,RHEA:25444,valid,
2847,RHEA:25448,valid,
2848,RHEA:25452,valid,
2849,RHEA:25456,valid,
2850,RHEA:25460,valid,
2851,RHEA:25464,valid,
2852,RHEA:25468,valid,
2853,RHEA:25472,valid,
2854,RHEA:25476,valid,
2855,RHEA:25480,valid,
2856,RHEA:25484,zero_fallback,Sanitization failed for SMILES input 'Nc1ncnc2ncnc12'
2857,RHEA:25488,valid,
2858,RHEA:25492,zero_fallback,Sanitization failed for SMILES input 'Cc1ncnc1CN1CCc2c(c3ccccc3n2C)C1=O'
2859,RHEA:25496,valid,
2860,RHEA:25500,valid,
2861,RHEA:25504,valid,
2862,RHEA:25508,valid,
2863,RHEA:25512,valid,
2864,RHEA:25524,valid,
2865,RHEA:25528,valid,
2866,RHEA:25532,valid,
2867,RHEA:25536,valid,
2868,RHEA:25540,valid,
2869,RHEA:25544,valid,
2870,RHEA:25548,valid,
2871,RHEA:25552,valid,
2872,RHEA:25556,valid,
2873,RHEA:25560,valid,
2874,RHEA:25564,valid,
2875,RHEA:25568,valid,
2876,RHEA:25576,valid,
2877,RHEA:25580,valid,
2878,RHEA:25584,valid,
2879,RHEA:25593,valid,
2880,RHEA:25597,valid,
2881,RHEA:25609,valid,
2882,RHEA:25613,valid,
2883,RHEA:25617,valid,
2884,RHEA:25621,valid,
2885,RHEA:25625,valid,
2886,RHEA:25629,valid,
2887,RHEA:25633,valid,
2888,RHEA:25637,valid,
2889,RHEA:25641,valid,
2890,RHEA:25645,valid,
2891,RHEA:25649,valid,
2892,RHEA:25658,valid,
2893,RHEA:25662,valid,
2894,RHEA:25666,valid,
2895,RHEA:25674,valid,
2896,RHEA:25678,valid,
2897,RHEA:25686,valid,
2898,RHEA:25690,valid,
2899,RHEA:25694,valid,
2900,RHEA:25759,valid,
2901,RHEA:25772,valid,
2902,RHEA:25776,valid,
2903,RHEA:25780,valid,
2904,RHEA:25784,valid,
2905,RHEA:25788,valid,
2906,RHEA:25792,valid,
2907,RHEA:25800,valid,
2908,RHEA:25804,valid,
2909,RHEA:25808,valid,
2910,RHEA:25812,valid,
2911,RHEA:25816,valid,
2912,RHEA:25820,valid,
2913,RHEA:25824,valid,
2914,RHEA:25832,valid,
2915,RHEA:25836,valid,
2916,RHEA:25840,valid,
2917,RHEA:25844,valid,
2918,RHEA:25848,valid,
2919,RHEA:25852,valid,
2920,RHEA:25856,valid,
2921,RHEA:25860,valid,
2922,RHEA:25868,valid,
2923,RHEA:25876,valid,
2924,RHEA:25884,valid,
2925,RHEA:25888,valid,
2926,RHEA:25900,valid,
2927,RHEA:25904,valid,
2928,RHEA:25948,valid,
2929,RHEA:25952,valid,
2930,RHEA:25956,valid,
2931,RHEA:25968,valid,
2932,RHEA:25972,valid,
2933,RHEA:25976,valid,
2934,RHEA:25980,valid,
2935,RHEA:25984,valid,
2936,RHEA:25988,valid,
2937,RHEA:25992,valid,
2938,RHEA:25996,valid,
2939,RHEA:26002,valid,
2940,RHEA:26006,valid,
2941,RHEA:26019,valid,
2942,RHEA:26031,valid,
2943,RHEA:26035,valid,
2944,RHEA:26039,valid,
2945,RHEA:26043,valid,
2946,RHEA:26055,valid,
2947,RHEA:26059,valid,
2948,RHEA:26064,valid,
2949,RHEA:26068,valid,
2950,RHEA:26077,valid,
2951,RHEA:26081,valid,
2952,RHEA:26085,valid,
2953,RHEA:26089,valid,
2954,RHEA:26093,valid,
2955,RHEA:26097,valid,
2956,RHEA:26101,valid,
2957,RHEA:26111,valid,
2958,RHEA:26115,valid,
2959,RHEA:26119,valid,
2960,RHEA:26128,valid,
2961,RHEA:26132,valid,
2962,RHEA:26136,valid,
2963,RHEA:26152,valid,
2964,RHEA:26160,valid,
2965,RHEA:26168,valid,
2966,RHEA:26172,valid,
2967,RHEA:26176,valid,
2968,RHEA:26180,valid,
2969,RHEA:26188,valid,
2970,RHEA:26193,valid,
2971,RHEA:26197,valid,
2972,RHEA:26201,valid,
2973,RHEA:26205,valid,
2974,RHEA:26209,valid,
2975,RHEA:26213,valid,
2976,RHEA:26221,valid,
2977,RHEA:26229,valid,
2978,RHEA:26245,valid,
2979,RHEA:26277,valid,
2980,RHEA:26281,valid,
2981,RHEA:26285,valid,
2982,RHEA:26289,valid,
2983,RHEA:26297,valid,
2984,RHEA:26301,valid,
2985,RHEA:26305,valid,
2986,RHEA:26309,valid,
2987,RHEA:26313,valid,
2988,RHEA:26317,valid,
2989,RHEA:26321,valid,
2990,RHEA:26325,valid,
2991,RHEA:26329,valid,
2992,RHEA:26333,valid,
2993,RHEA:26337,valid,
2994,RHEA:26341,valid,
2995,RHEA:26345,valid,
2996,RHEA:26349,valid,
2997,RHEA:26361,valid,
2998,RHEA:26373,valid,
2999,RHEA:26381,valid,
3000,RHEA:26385,valid,
3001,RHEA:26389,valid,
3002,RHEA:26393,valid,
3003,RHEA:26397,valid,
3004,RHEA:26401,valid,
3005,RHEA:26410,valid,
3006,RHEA:26414,valid,
3007,RHEA:26422,valid,
3008,RHEA:26426,valid,
3009,RHEA:26430,valid,
3010,RHEA:26438,valid,
3011,RHEA:26446,valid,
3012,RHEA:26450,valid,
3013,RHEA:26454,valid,
3014,RHEA:26470,valid,
3015,RHEA:26474,valid,
3016,RHEA:26482,valid,
3017,RHEA:26486,valid,
3018,RHEA:26490,valid,
3019,RHEA:26494,valid,
3020,RHEA:26506,valid,
3021,RHEA:26510,valid,
3022,RHEA:26514,valid,
3023,RHEA:26518,valid,
3024,RHEA:26522,valid,
3025,RHEA:26526,valid,
3026,RHEA:26530,valid,
3027,RHEA:26534,valid,
3028,RHEA:26542,valid,
3029,RHEA:26546,valid,
3030,RHEA:26550,valid,
3031,RHEA:26554,valid,
3032,RHEA:26558,valid,
3033,RHEA:26562,valid,
3034,RHEA:27270,valid,
3035,RHEA:27274,valid,
3036,RHEA:27278,valid,
3037,RHEA:27282,valid,
3038,RHEA:27286,valid,
3039,RHEA:27290,valid,
3040,RHEA:27298,valid,
3041,RHEA:27302,valid,
3042,RHEA:27306,valid,
3043,RHEA:27310,valid,
3044,RHEA:27321,valid,
3045,RHEA:27325,valid,
3046,RHEA:27329,valid,
3047,RHEA:27333,valid,
3048,RHEA:27337,valid,
3049,RHEA:27341,valid,
3050,RHEA:27345,zero_fallback,Sanitization failed for SMILES input 'O=c1[nH]c(=O)c(O)c(=O)[nH]1'
3051,RHEA:27349,valid,
3052,RHEA:27353,valid,
3053,RHEA:27377,valid,
3054,RHEA:27381,valid,
3055,RHEA:27385,valid,
3056,RHEA:27389,valid,
3057,RHEA:27393,valid,
3058,RHEA:27397,valid,
3059,RHEA:27401,valid,
3060,RHEA:27413,valid,
3061,RHEA:27417,valid,
3062,RHEA:27421,valid,
3063,RHEA:27425,valid,
3064,RHEA:27429,valid,
3065,RHEA:27433,valid,
3066,RHEA:27437,valid,
3067,RHEA:27441,valid,
3068,RHEA:27445,valid,
3069,RHEA:27449,valid,
3070,RHEA:27453,valid,
3071,RHEA:27457,valid,
3072,RHEA:27461,valid,
3073,RHEA:27465,valid,
3074,RHEA:27469,valid,
3075,RHEA:27473,valid,
3076,RHEA:27477,valid,
3077,RHEA:27481,valid,
3078,RHEA:27485,valid,
3079,RHEA:27489,valid,
3080,RHEA:27493,valid,
3081,RHEA:27506,valid,
3082,RHEA:27510,valid,
3083,RHEA:27514,valid,
3084,RHEA:27518,valid,
3085,RHEA:27522,valid,
3086,RHEA:27526,valid,
3087,RHEA:27530,valid,
3088,RHEA:27534,valid,
3089,RHEA:27546,valid,
3090,RHEA:27551,valid,
3091,RHEA:27555,valid,
3092,RHEA:27559,valid,
3093,RHEA:27563,valid,
3094,RHEA:27570,valid,
3095,RHEA:27586,valid,
3096,RHEA:27594,valid,
3097,RHEA:27602,valid,
3098,RHEA:27606,valid,
3099,RHEA:27614,valid,
3100,RHEA:27618,valid,
3101,RHEA:27622,valid,
3102,RHEA:27638,valid,
3103,RHEA:27642,valid,
3104,RHEA:27646,valid,
3105,RHEA:27654,valid,
3106,RHEA:27658,valid,
3107,RHEA:27662,valid,
3108,RHEA:27666,valid,
3109,RHEA:27670,valid,
3110,RHEA:27682,valid,
3111,RHEA:27686,valid,
3112,RHEA:27690,valid,
3113,RHEA:27694,valid,
3114,RHEA:27698,valid,
3115,RHEA:27702,valid,
3116,RHEA:27710,valid,
3117,RHEA:27714,valid,
3118,RHEA:27718,valid,
3119,RHEA:27722,valid,
3120,RHEA:27726,valid,
3121,RHEA:27734,valid,
3122,RHEA:27738,valid,
3123,RHEA:27742,valid,
3124,RHEA:27746,valid,
3125,RHEA:27750,valid,
3126,RHEA:27754,valid,
3127,RHEA:27762,valid,
3128,RHEA:27782,valid,
3129,RHEA:27790,valid,
3130,RHEA:27794,valid,
3131,RHEA:27798,valid,
3132,RHEA:27802,valid,
3133,RHEA:27806,valid,
3134,RHEA:27810,valid,
3135,RHEA:27818,valid,
3136,RHEA:27822,valid,
3137,RHEA:27826,valid,
3138,RHEA:27830,valid,
3139,RHEA:27838,valid,
3140,RHEA:27842,valid,
3141,RHEA:27846,valid,
3142,RHEA:27850,valid,
3143,RHEA:27854,valid,
3144,RHEA:27858,valid,
3145,RHEA:27866,valid,
3146,RHEA:27870,valid,
3147,RHEA:27874,valid,
3148,RHEA:27886,valid,
3149,RHEA:27894,valid,
3150,RHEA:27898,valid,
3151,RHEA:27906,valid,
3152,RHEA:27914,valid,
3153,RHEA:27918,valid,
3154,RHEA:27930,valid,
3155,RHEA:27934,valid,
3156,RHEA:27938,valid,
3157,RHEA:27942,valid,
3158,RHEA:27946,valid,
3159,RHEA:27954,valid,
3160,RHEA:27958,valid,
3161,RHEA:27966,valid,
3162,RHEA:27970,valid,
3163,RHEA:27974,valid,
3164,RHEA:27978,valid,
3165,RHEA:27982,valid,
3166,RHEA:27986,valid,
3167,RHEA:27990,valid,
3168,RHEA:27994,valid,
3169,RHEA:27998,valid,
3170,RHEA:28002,valid,
3171,RHEA:28006,valid,
3172,RHEA:28010,valid,
3173,RHEA:28014,valid,
3174,RHEA:28022,valid,
3175,RHEA:28038,valid,
3176,RHEA:28046,valid,
3177,RHEA:28050,valid,
3178,RHEA:28054,valid,
3179,RHEA:28058,valid,
3180,RHEA:28062,valid,
3181,RHEA:28066,valid,
3182,RHEA:28070,valid,
3183,RHEA:28074,valid,
3184,RHEA:28078,valid,
3185,RHEA:28082,valid,
3186,RHEA:28086,valid,
3187,RHEA:28090,valid,
3188,RHEA:28094,valid,
3189,RHEA:28098,valid,
3190,RHEA:28102,valid,
3191,RHEA:28106,valid,
3192,RHEA:28110,valid,
3193,RHEA:28118,valid,
3194,RHEA:28122,valid,
3195,RHEA:28126,valid,
3196,RHEA:28130,valid,
3197,RHEA:28138,valid,
3198,RHEA:28146,valid,
3199,RHEA:28150,valid,
3200,RHEA:28154,valid,
3201,RHEA:28158,valid,
3202,RHEA:28166,valid,
3203,RHEA:28170,valid,
3204,RHEA:28174,valid,
3205,RHEA:28182,valid,
3206,RHEA:28190,valid,
3207,RHEA:28194,valid,
3208,RHEA:28198,valid,
3209,RHEA:28202,valid,
3210,RHEA:28206,valid,
3211,RHEA:28210,valid,
3212,RHEA:28214,valid,
3213,RHEA:28218,valid,
3214,RHEA:28222,valid,
3215,RHEA:28226,valid,
3216,RHEA:28230,valid,
3217,RHEA:28246,valid,
3218,RHEA:28250,valid,
3219,RHEA:28254,valid,
3220,RHEA:28258,valid,
3221,RHEA:28262,valid,
3222,RHEA:28266,valid,
3223,RHEA:28270,valid,
3224,RHEA:28278,valid,
3225,RHEA:28282,valid,
3226,RHEA:28290,valid,
3227,RHEA:28294,valid,
3228,RHEA:28298,valid,
3229,RHEA:28302,valid,
3230,RHEA:28306,valid,
3231,RHEA:28310,valid,
3232,RHEA:28314,valid,
3233,RHEA:28330,valid,
3234,RHEA:28334,valid,
3235,RHEA:28338,valid,
3236,RHEA:28342,valid,
3237,RHEA:28346,valid,
3238,RHEA:28350,valid,
3239,RHEA:28362,valid,
3240,RHEA:28366,valid,
3241,RHEA:28370,valid,
3242,RHEA:28374,valid,
3243,RHEA:28378,valid,
3244,RHEA:28382,valid,
3245,RHEA:28386,valid,
3246,RHEA:28390,valid,
3247,RHEA:28394,valid,
3248,RHEA:28398,valid,
3249,RHEA:28406,valid,
3250,RHEA:28410,valid,
3251,RHEA:28414,valid,
3252,RHEA:28418,valid,
3253,RHEA:28422,valid,
3254,RHEA:28426,valid,
3255,RHEA:28430,valid,
3256,RHEA:28434,valid,
3257,RHEA:28438,valid,
3258,RHEA:28442,valid,
3259,RHEA:28502,valid,
3260,RHEA:28514,valid,
3261,RHEA:28518,valid,
3262,RHEA:28522,valid,
3263,RHEA:28526,valid,
3264,RHEA:28530,valid,
3265,RHEA:28534,valid,
3266,RHEA:28542,valid,
3267,RHEA:28602,valid,
3268,RHEA:28606,valid,
3269,RHEA:28610,valid,
3270,RHEA:28635,valid,
3271,RHEA:28639,valid,
3272,RHEA:28643,valid,
3273,RHEA:28647,valid,
3274,RHEA:28663,valid,
3275,RHEA:28667,valid,
3276,RHEA:28671,valid,
3277,RHEA:28675,valid,
3278,RHEA:28759,valid,
3279,RHEA:28775,valid,
3280,RHEA:28783,valid,
3281,RHEA:28791,valid,
3282,RHEA:28795,valid,
3283,RHEA:28803,valid,
3284,RHEA:28807,valid,
3285,RHEA:28927,valid,
3286,RHEA:28931,valid,
3287,RHEA:28935,valid,
3288,RHEA:29035,valid,
3289,RHEA:29039,valid,
3290,RHEA:29043,valid,
3291,RHEA:29107,valid,
3292,RHEA:29291,valid,
3293,RHEA:29315,valid,
3294,RHEA:29319,valid,
3295,RHEA:29355,valid,
3296,RHEA:29359,valid,
3297,RHEA:29363,valid,
3298,RHEA:29367,valid,
3299,RHEA:29371,valid,
3300,RHEA:29375,valid,
3301,RHEA:29379,valid,
3302,RHEA:29383,valid,
3303,RHEA:29387,valid,
3304,RHEA:29391,valid,
3305,RHEA:29395,valid,
3306,RHEA:29399,valid,
3307,RHEA:29483,valid,
3308,RHEA:29487,valid,
3309,RHEA:29491,valid,
3310,RHEA:29495,valid,
3311,RHEA:29499,valid,
3312,RHEA:29503,valid,
3313,RHEA:29507,valid,
3314,RHEA:29511,valid,
3315,RHEA:29563,valid,
3316,RHEA:29587,valid,
3317,RHEA:29591,valid,
3318,RHEA:29595,valid,
3319,RHEA:29599,valid,
3320,RHEA:29603,valid,
3321,RHEA:29607,valid,
3322,RHEA:29611,valid,
3323,RHEA:29631,valid,
3324,RHEA:29635,valid,
3325,RHEA:29639,valid,
3326,RHEA:29643,valid,
3327,RHEA:29671,valid,
3328,RHEA:29767,valid,
3329,RHEA:29779,valid,
3330,RHEA:29783,valid,
3331,RHEA:29787,valid,
3332,RHEA:29791,valid,
3333,RHEA:29795,valid,
3334,RHEA:29799,valid,
3335,RHEA:29811,valid,
3336,RHEA:29839,valid,
3337,RHEA:29847,valid,
3338,RHEA:29859,valid,
3339,RHEA:29863,valid,
3340,RHEA:29871,valid,
3341,RHEA:29879,valid,
3342,RHEA:29883,valid,
3343,RHEA:29887,valid,
3344,RHEA:29891,valid,
3345,RHEA:29899,valid,
3346,RHEA:29903,valid,
3347,RHEA:29995,valid,
3348,RHEA:29999,valid,
3349,RHEA:30007,valid,
3350,RHEA:30031,valid,
3351,RHEA:30043,valid,
3352,RHEA:30051,valid,
