query_id,overlap,jaccard,top1_changed,new_candidates,old_top1,new_top1
D2XEB3,14,0.5384615384615384,True,6,MARTS_EXT_RXN_324ed07f2f6e,RHEA:81219
D4IIJ0,16,0.6666666666666666,False,4,RHEA:81219,RHEA:81219
D4IIJ1,16,0.6666666666666666,True,4,MARTS_EXT_RXN_324ed07f2f6e,RHEA:54496
D5KXJ0,19,0.9047619047619048,True,1,MARTS_EXT_RXN_412a1f752827,RHEA:22672
D5SLU6,14,0.5384615384615384,False,6,RHEA:53616,RHEA:53616
D7T0P8,19,0.9047619047619048,False,1,RHEA:21308,RHEA:21308
D9J0D3,15,0.6,False,5,RHEA:12516,RHEA:12516
D9J0D4,19,0.9047619047619048,False,1,RHEA:12516,RHEA:12516
D9J0D5,17,0.7391304347826086,False,3,RHEA:12516,RHEA:12516
E3W326,16,0.6666666666666666,False,4,RHEA:32555,RHEA:32555
E3WDE2,18,0.8181818181818182,True,2,RHEA:25548,RHEA:33987
E5GAF3,15,0.6,True,5,RHEA:29511,RHEA:33991
E5GAF4,17,0.7391304347826086,False,3,RHEA:22436,RHEA:22436
E5GAF5,18,0.8181818181818182,False,2,RHEA:12016,RHEA:12016
E5GAF6,14,0.5384615384615384,True,6,RHEA:29511,MARTS_EXT_RXN_bb0c8b67ae81
E5GAF7,17,0.7391304347826086,False,3,RHEA:31895,RHEA:31895
E5GAF8,16,0.6666666666666666,True,4,RHEA:29511,RHEA:31895
E5GAG0,14,0.5384615384615384,True,6,RHEA:29511,RHEA:31895
E5GAG1,13,0.48148148148148145,True,7,RHEA:12516,RHEA:19525
E5GAG2,16,0.6666666666666666,True,4,RHEA:25484,RHEA:25508
E5GAG4,17,0.7391304347826086,True,3,RHEA:25484,RHEA:32543
E5L4Y4,15,0.6,False,5,RHEA:29511,RHEA:29511
E5RM29,14,0.5384615384615384,False,6,RHEA:31895,RHEA:31895
E9N3U9,17,0.7391304347826086,True,3,RHEA:25484,RHEA:32551
F6I4Y2,17,0.7391304347826086,True,3,RHEA:12016,RHEA:30427
F8TWC9,17,0.7391304347826086,True,3,RHEA:68712,RHEA:28294
F9WWF1,16,0.6666666666666666,False,4,RHEA:11328,RHEA:11328
F9WZD2,15,0.6,False,5,RHEA:11328,RHEA:11328
F9XLC1,17,0.7391304347826086,False,3,RHEA:17653,RHEA:17653
G0Y286,11,0.3793103448275862,True,9,RHEA:54504,MARTS_EXT_RXN_b89583d7f0d9
G0Y287,14,0.5384615384615384,True,6,RHEA:32295,MARTS_EXT_RXN_8d049834636c
G0Y288,11,0.3793103448275862,True,9,MARTS_EXT_RXN_412a1f752827,MARTS_EXT_RXN_78f709de4b7c
G1JUH4,16,0.6666666666666666,True,4,RHEA:16965,RHEA:32543
G1JUH5,18,0.8181818181818182,True,2,RHEA:16965,RHEA:80391
G5CV35,13,0.48148148148148145,False,7,RHEA:25504,RHEA:25504
G5CV38,17,0.7391304347826086,False,3,RHEA:25613,RHEA:25613
G5CV40,17,0.7391304347826086,False,3,RHEA:34503,RHEA:34503
G5CV42,17,0.7391304347826086,False,3,RHEA:19525,RHEA:19525
G5CV43,16,0.6666666666666666,False,4,RHEA:10340,RHEA:10340
G5CV44,16,0.6666666666666666,False,4,RHEA:31811,RHEA:31811
G5CV48,15,0.6,False,5,RHEA:27421,RHEA:27421
G5CV50,18,0.8181818181818182,False,2,RHEA:18721,RHEA:18721
G5CV51,16,0.6666666666666666,False,4,RHEA:30467,RHEA:30467
G5CV56,17,0.7391304347826086,False,3,RHEA:28302,RHEA:28302
G7K980,18,0.8181818181818182,False,2,RHEA:30999,RHEA:30999
G7LHE5,17,0.7391304347826086,False,3,RHEA:31383,RHEA:31383
G9M5S4,17,0.7391304347826086,False,3,RHEA:25560,RHEA:25560
G9M5S5,19,0.9047619047619048,True,1,RHEA:25560,RHEA:25759
G9M5S6,18,0.8181818181818182,True,2,RHEA:81231,RHEA:25560
G9M5S9,17,0.7391304347826086,True,3,RHEA:25560,RHEA:79011
H2VFR7,16,0.6666666666666666,True,4,RHEA:33123,RHEA:63092
H6VLG0,17,0.7391304347826086,False,3,MARTS_EXT_RXN_e9ed9dc21c00,MARTS_EXT_RXN_e9ed9dc21c00
H9C6R1,16,0.6666666666666666,False,4,RHEA:12016,RHEA:12016
I1TE91,13,0.48148148148148145,True,7,RHEA:31895,RHEA:25444
I2CM56,14,0.5384615384615384,False,6,RHEA:25504,RHEA:25504
I2CM59,18,0.8181818181818182,False,2,RHEA:30467,RHEA:30467
I2CM69,15,0.6,False,5,RHEA:30467,RHEA:30467
I3WEW0,19,0.9047619047619048,True,1,RHEA:25496,RHEA:25508
I6XZ73,17,0.7391304347826086,False,3,RHEA:19525,RHEA:19525
J2T8D5,17,0.7391304347826086,False,3,MARTS_EXT_RXN_237f1c153ad6,MARTS_EXT_RXN_237f1c153ad6
J3MQP7,18,0.8181818181818182,True,2,RHEA:28282,RHEA:12516
K7PRF2,17,0.7391304347826086,False,3,RHEA:19525,RHEA:19525
K7TKS3,16,0.6666666666666666,False,4,RHEA:28282,RHEA:28282
K7TR87,14,0.5384615384615384,False,6,MARTS_EXT_RXN_e9ed9dc21c00,MARTS_EXT_RXN_e9ed9dc21c00
KIA64332.1,16,0.6666666666666666,False,4,RHEA:28294,RHEA:28294
L0HLH2,16,0.6666666666666666,False,4,RHEA:34467,RHEA:34467
L0HP52,18,0.8181818181818182,False,2,RHEA:28302,RHEA:28302
L0I517,19,0.9047619047619048,False,1,RHEA:19525,RHEA:19525
L0I7F9,17,0.7391304347826086,False,3,RHEA:19525,RHEA:19525
L7XCQ7,15,0.6,True,5,RHEA:31895,RHEA:25444
M4GGS0,17,0.7391304347826086,True,3,MARTS_EXT_RXN_c29f1cca3044,RHEA:34503
M4GGS1,18,0.8181818181818182,True,2,MARTS_EXT_RXN_c29f1cca3044,RHEA:68400
M4HZ33,15,0.6,False,5,RHEA:18325,RHEA:18325
MBW4630784.1,18,0.8181818181818182,True,2,RHEA:25544,MARTS_EXT_RXN_5e756bc9af81
MG921605.1,19,0.9047619047619048,False,1,RHEA:28290,RHEA:28290
MZ367365.1,17,0.7391304347826086,False,3,RHEA:54380,RHEA:54380
O04046,14,0.5384615384615384,False,6,RHEA:25649,RHEA:25649
O04806,17,0.7391304347826086,True,3,RHEA:16965,RHEA:32543
O05572,18,0.8181818181818182,False,2,RHEA:18081,RHEA:18081
O06428,17,0.7391304347826086,False,3,RHEA:31699,RHEA:31699
O06728,18,0.8181818181818182,False,2,RHEA:34255,RHEA:34255
O07333,12,0.42857142857142855,False,8,MARTS_EXT_RXN_de164cb3f0e1,MARTS_EXT_RXN_de164cb3f0e1
O14230,13,0.48148148148148145,True,7,RHEA:19361,RHEA:64572
O22043,16,0.6666666666666666,False,4,RHEA:25649,RHEA:25649
O23909,19,0.9047619047619048,False,1,RHEA:21308,RHEA:21308
O24241,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
O24242,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
O50410,15,0.6,False,5,RHEA:56824,RHEA:56824
O53507,15,0.6,False,5,RHEA:31699,RHEA:31699
O59703,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
O64905,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
O66126,17,0.7391304347826086,True,3,RHEA:19361,RHEA:54508
O66952,14,0.5384615384615384,False,6,RHEA:11328,RHEA:11328
O81923,17,0.7391304347826086,False,3,RHEA:31415,RHEA:31415
O82141,15,0.6,False,5,RHEA:21308,RHEA:21308
O95749,15,0.6,False,5,RHEA:32679,RHEA:32679
P05369,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P08196,16,0.6666666666666666,True,4,RHEA:32295,MARTS_EXT_RXN_de164cb3f0e1
P08524,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P08836,17,0.7391304347826086,False,3,RHEA:32679,RHEA:32679
P0A5H9,17,0.7391304347826086,False,3,RHEA:56824,RHEA:56824
P0C9E0,19,0.9047619047619048,True,1,RHEA:16965,RHEA:53628
P0C9E1,18,0.8181818181818182,True,2,RHEA:16965,RHEA:53628
P0C9E2,16,0.6666666666666666,True,4,RHEA:16965,RHEA:68712
P14324,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P17060,15,0.6,True,5,RHEA:11328,RHEA:22672
P21683,16,0.6666666666666666,False,4,MARTS_EXT_RXN_de164cb3f0e1,MARTS_EXT_RXN_de164cb3f0e1
P21684,16,0.6666666666666666,True,4,RHEA:26245,RHEA:22672
P22873,15,0.6,True,5,RHEA:31699,RHEA:22672
P22939,14,0.5384615384615384,True,6,RHEA:65264,MARTS_EXT_RXN_de164cb3f0e1
P24322,17,0.7391304347826086,False,3,RHEA:17653,RHEA:17653
P34802,16,0.6666666666666666,True,4,RHEA:55520,MARTS_EXT_RXN_9bfd169ae97d
P37269,15,0.6,True,5,MARTS_EXT_RXN_412a1f752827,RHEA:17637
P37271,15,0.6,True,5,RHEA:32295,MARTS_EXT_RXN_de164cb3f0e1
P37272,14,0.5384615384615384,True,6,RHEA:32295,MARTS_EXT_RXN_ad8e38949c9e
P37273,15,0.6,False,5,MARTS_EXT_RXN_de164cb3f0e1,MARTS_EXT_RXN_de164cb3f0e1
P37294,17,0.7391304347826086,True,3,RHEA:56944,MARTS_EXT_RXN_de164cb3f0e1
P37295,17,0.7391304347826086,False,3,RHEA:28290,RHEA:28290
P39464,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P45204,15,0.6,True,5,RHEA:19361,RHEA:65176
P49085,16,0.6666666666666666,False,4,MARTS_EXT_RXN_6d6aa67d85ad,MARTS_EXT_RXN_6d6aa67d85ad
P49349,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P49351,14,0.5384615384615384,False,6,RHEA:19361,RHEA:19361
P49352,13,0.48148148148148145,False,7,RHEA:19361,RHEA:19361
P49353,17,0.7391304347826086,False,3,RHEA:19361,RHEA:19361
P53797,13,0.48148148148148145,True,7,RHEA:34467,MARTS_EXT_RXN_de164cb3f0e1
P54383,15,0.6,False,5,RHEA:33123,RHEA:33123
P54975,18,0.8181818181818182,False,2,MARTS_EXT_RXN_de164cb3f0e1,MARTS_EXT_RXN_de164cb3f0e1
P54976,15,0.6,True,5,RHEA:56824,MARTS_EXT_RXN_de164cb3f0e1
P55350,18,0.8181818181818182,True,2,RHEA:32295,MARTS_EXT_RXN_de164cb3f0e1
P55539,16,0.6666666666666666,False,4,RHEA:32011,RHEA:32011
P56966,14,0.5384615384615384,False,6,RHEA:32679,RHEA:32679
P57537,17,0.7391304347826086,True,3,RHEA:11328,RHEA:74107
P80042,17,0.7391304347826086,True,3,RHEA:11328,MARTS_EXT_RXN_9bfd169ae97d
P95999,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
P9WJ61,14,0.5384615384615384,False,6,RHEA:49628,RHEA:49628
P9WKH1,17,0.7391304347826086,False,3,RHEA:56824,RHEA:56824
Q08291,13,0.48148148148148145,False,7,RHEA:33123,RHEA:33123
Q09152,14,0.5384615384615384,True,6,RHEA:19361,RHEA:64572
Q12051,18,0.8181818181818182,False,2,RHEA:68708,RHEA:68708
Q1ERD3,19,0.9047619047619048,False,1,RHEA:31383,RHEA:31383
Q1PDD2,19,0.9047619047619048,False,1,RHEA:55216,RHEA:55216
Q1XBU4,17,0.7391304347826086,False,3,RHEA:16965,RHEA:16965
Q2FV59,14,0.5384615384615384,False,6,MARTS_EXT_RXN_23432a8b720a,MARTS_EXT_RXN_23432a8b720a
Q2QLV9,14,0.5384615384615384,True,6,RHEA:12605,MARTS_EXT_RXN_de164cb3f0e1
Q2WGL6,18,0.8181818181818182,False,2,RHEA:31007,RHEA:31007
Q2WGL7,18,0.8181818181818182,False,2,RHEA:31007,RHEA:31007
Q2WGL8,16,0.6666666666666666,False,4,RHEA:30431,RHEA:30431
Q32W37,17,0.7391304347826086,True,3,RHEA:19525,RHEA:29511
Q3IPL1,14,0.5384615384615384,False,6,RHEA:56944,RHEA:56944
Q401R5,18,0.8181818181818182,False,2,RHEA:31383,RHEA:31383
Q401R6,15,0.6,False,5,RHEA:31383,RHEA:31383
Q40322,15,0.6,True,5,RHEA:32555,RHEA:25484
Q42698,17,0.7391304347826086,True,3,RHEA:12605,MARTS_EXT_RXN_de164cb3f0e1
Q43133,14,0.5384615384615384,True,6,RHEA:25641,MARTS_EXT_RXN_de164cb3f0e1
Q43315,17,0.7391304347826086,False,3,RHEA:19361,RHEA:19361
Q45220,16,0.6666666666666666,False,4,RHEA:32011,RHEA:32011
Q4JHN6,15,0.6,False,5,RHEA:19361,RHEA:19361
Q4QSN3,17,0.7391304347826086,True,3,RHEA:32539,RHEA:16965
Q4QSN6,18,0.8181818181818182,True,2,RHEA:25484,RHEA:25492
Q4VP11,15,0.6,False,5,RHEA:33991,RHEA:33991
Q4VP12,17,0.7391304347826086,True,3,MARTS_EXT_RXN_6c1cbb35db92,RHEA:33103
Q4WAG4,13,0.48148148148148145,False,7,RHEA:32295,RHEA:32295
Q4WEB8,15,0.6,False,5,RHEA:19361,RHEA:19361
Q52QW5,15,0.6,True,5,RHEA:32295,MARTS_EXT_RXN_de164cb3f0e1
Q54BK1,17,0.7391304347826086,False,3,RHEA:11328,RHEA:11328
Q54XP1,18,0.8181818181818182,False,2,RHEA:19361,RHEA:19361
Q55EU7,17,0.7391304347826086,False,3,RHEA:27421,RHEA:27421
Q58GE8,19,0.9047619047619048,True,1,RHEA:19361,RHEA:68852
Q5CD82,18,0.8181818181818182,False,2,RHEA:32559,RHEA:32559
Q5D7Q8,19,0.9047619047619048,False,1,RHEA:31883,RHEA:31883
Q5Z5B7,15,0.6,True,5,RHEA:32295,MARTS_EXT_RXN_de164cb3f0e1
Q64K29,18,0.8181818181818182,True,2,RHEA:19525,MARTS_EXT_RXN_2e27139e482a
Q65164,18,0.8181818181818182,True,2,RHEA:16965,RHEA:53628
Q66PX8,18,0.8181818181818182,True,2,RHEA:19525,RHEA:80407
Q673F9,17,0.7391304347826086,False,3,RHEA:25560,RHEA:25560
Q675L1,17,0.7391304347826086,True,3,RHEA:25484,RHEA:25492
Q675L3,15,0.6,False,5,RHEA:25500,RHEA:25500
Q675L6,18,0.8181818181818182,False,2,RHEA:33987,RHEA:33987
Q67DX4,14,0.5384615384615384,True,6,MARTS_EXT_RXN_605fa04e8467,RHEA:54116
Q6EI12,14,0.5384615384615384,True,6,RHEA:12605,MARTS_EXT_RXN_de164cb3f0e1
Q6F596,14,0.5384615384615384,False,6,RHEA:32679,RHEA:32679
Q6F5E6,18,0.8181818181818182,False,2,RHEA:11328,RHEA:11328
Q6F5G9,18,0.8181818181818182,False,2,RHEA:32559,RHEA:32559
Q6F5H0,19,0.9047619047619048,False,1,RHEA:16965,RHEA:16965
Q6F5H1,18,0.8181818181818182,False,2,RHEA:16965,RHEA:16965
Q6F5H2,14,0.5384615384615384,True,6,RHEA:20565,RHEA:16965
Q6F5H3,15,0.6,False,5,RHEA:25488,RHEA:25488
Q6G6B2,14,0.5384615384615384,False,6,MARTS_EXT_RXN_23432a8b720a,MARTS_EXT_RXN_23432a8b720a
Q6IW97,17,0.7391304347826086,False,3,RHEA:26160,RHEA:26160
Q6IWA3,14,0.5384615384615384,False,6,RHEA:21308,RHEA:21308
Q6N3F2,16,0.6666666666666666,True,4,RHEA:63092,MARTS_EXT_RXN_de164cb3f0e1
Q6QZW7,18,0.8181818181818182,False,2,RHEA:31007,RHEA:31007
Q6QZW8,18,0.8181818181818182,False,2,RHEA:31887,RHEA:31887
Q6SA60,13,0.48148148148148145,True,7,MARTS_EXT_RXN_9e53a7397306,RHEA:54116
Q6TBY0,13,0.48148148148148145,True,7,MARTS_EXT_RXN_9e53a7397306,RHEA:54116
Q6TH91,16,0.6666666666666666,False,4,RHEA:28294,RHEA:28294
Q6TH92,14,0.5384615384615384,True,6,RHEA:28294,RHEA:34503
Q6YN71,11,0.3793103448275862,False,9,RHEA:25444,RHEA:25444
Q6ZJL3,15,0.6,True,5,RHEA:27425,RHEA:12516
Q70EZ6,16,0.6666666666666666,True,4,RHEA:28294,RHEA:31999
Q70EZ7,14,0.5384615384615384,True,6,RHEA:28294,RHEA:34503
Q71MJ3,16,0.6666666666666666,False,4,RHEA:12016,RHEA:12016
Q758K0,17,0.7391304347826086,False,3,RHEA:19361,RHEA:19361
Q75WN1,13,0.48148148148148145,False,7,RHEA:16965,RHEA:16965
Q7A3E1,14,0.5384615384615384,False,6,MARTS_EXT_RXN_23432a8b720a,MARTS_EXT_RXN_23432a8b720a
Q7X9A3,16,0.6666666666666666,False,4,RHEA:31415,RHEA:31415
Q7XYS8,16,0.6666666666666666,False,4,RHEA:60024,RHEA:60024
Q7XYS9,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
Q7XYT0,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
Q7Z859,12,0.42857142857142855,True,8,RHEA:49632,RHEA:83523
Q84PE1,18,0.8181818181818182,False,2,RHEA:31387,RHEA:31387
Q84PE3,16,0.6666666666666666,True,4,RHEA:30431,RHEA:31387
Q8GSL7,17,0.7391304347826086,True,3,RHEA:30431,RHEA:31387
Q8K9A0,17,0.7391304347826086,True,3,RHEA:11328,RHEA:31819
Q8L5J7,18,0.8181818181818182,False,2,RHEA:10940,RHEA:10940
Q8L5K1,16,0.6666666666666666,True,4,RHEA:20565,RHEA:16965
Q8L5K2,17,0.7391304347826086,False,3,RHEA:32559,RHEA:32559
Q8PW34,15,0.6,False,5,RHEA:56944,RHEA:56944
Q8PYS1,16,0.6666666666666666,False,4,RHEA:31819,RHEA:31819
Q8S3A5,16,0.6666666666666666,True,4,RHEA:31895,RHEA:25444
Q8S3A6,16,0.6666666666666666,False,4,RHEA:25444,RHEA:25444
Q8S948,15,0.6,True,5,RHEA:11328,MARTS_EXT_RXN_de164cb3f0e1
Q8V9T7,20,1.0,True,0,RHEA:16965,RHEA:53628
Q8VWY3,19,0.9047619047619048,False,1,MARTS_EXT_RXN_6c228262ac8f,MARTS_EXT_RXN_6c228262ac8f
Q8VWY4,16,0.6666666666666666,False,4,RHEA:31007,RHEA:31007
Q8W1D0,18,0.8181818181818182,False,2,RHEA:60028,RHEA:60028
Q8W3Z0,18,0.8181818181818182,False,2,RHEA:31383,RHEA:31383
Q8WMY2,16,0.6666666666666666,True,4,RHEA:19361,RHEA:64572
Q8YN85,15,0.6,False,5,RHEA:31819,RHEA:31819
Q920E5,18,0.8181818181818182,True,2,RHEA:19361,RHEA:64572
Q92235,15,0.6,False,5,RHEA:11328,RHEA:11328
Q92236,18,0.8181818181818182,False,2,RHEA:17653,RHEA:17653
Q92250,16,0.6666666666666666,False,4,RHEA:19361,RHEA:19361
Q93WU1,18,0.8181818181818182,False,2,RHEA:26160,RHEA:26160
Q940E7,15,0.6,False,5,RHEA:16965,RHEA:16965
Q941S0,18,0.8181818181818182,False,2,RHEA:31007,RHEA:31007
Q94ID7,17,0.7391304347826086,True,3,RHEA:11328,MARTS_EXT_RXN_de164cb3f0e1
Q99R75,14,0.5384615384615384,False,6,MARTS_EXT_RXN_23432a8b720a,MARTS_EXT_RXN_23432a8b720a
Q9ACU1,16,0.6666666666666666,True,4,RHEA:54636,RHEA:60424
Q9AR67,16,0.6666666666666666,False,4,RHEA:12016,RHEA:12016
Q9AXM7,16,0.6666666666666666,True,4,RHEA:16965,RHEA:25508
Q9FQ26,18,0.8181818181818182,False,2,RHEA:25444,RHEA:25444
Q9FQM1,16,0.6666666666666666,False,4,RHEA:31007,RHEA:31007
Q9FUW5,16,0.6666666666666666,True,4,RHEA:19565,RHEA:16965
Q9FV72,17,0.7391304347826086,True,3,RHEA:16965,RHEA:32543
Q9FVL2,16,0.6666666666666666,False,4,RHEA:10340,RHEA:10340
Q9FXV8,17,0.7391304347826086,False,3,RHEA:81219,RHEA:81219
Q9LHR4,14,0.5384615384615384,False,6,RHEA:25649,RHEA:25649
Q9LIA0,14,0.5384615384615384,False,6,RHEA:25649,RHEA:25649
Q9LJY2,18,0.8181818181818182,False,2,RHEA:25649,RHEA:25649
Q9LKN1,16,0.6666666666666666,True,4,MARTS_EXT_RXN_6c1cbb35db92,RHEA:33103
Q9LUD9,15,0.6,False,5,RHEA:25641,RHEA:25641
Q9LUE1,16,0.6666666666666666,False,4,RHEA:25641,RHEA:25641
Q9NH03,14,0.5384615384615384,False,6,RHEA:19361,RHEA:19361
Q9P885,14,0.5384615384615384,False,6,RHEA:11328,RHEA:11328
Q9SDW9,15,0.6,False,5,RHEA:32295,RHEA:32295
Q9SLG2,16,0.6666666666666666,False,4,RHEA:79011,RHEA:79011
Q9SLW0,17,0.7391304347826086,True,3,RHEA:31383,RHEA:31007
Q9SLW1,15,0.6,False,5,RHEA:31887,RHEA:31887
Q9SLW3,19,0.9047619047619048,False,1,RHEA:21308,RHEA:21308
Q9SSU5,15,0.6,True,5,RHEA:21308,RHEA:14621
Q9SSU8,13,0.48148148148148145,False,7,MARTS_EXT_RXN_de164cb3f0e1,MARTS_EXT_RXN_de164cb3f0e1
Q9SSZ2,13,0.48148148148148145,False,7,RHEA:31007,RHEA:31007
Q9SW76,19,0.9047619047619048,True,1,RHEA:25496,RHEA:32543
Q9SW77,18,0.8181818181818182,True,2,MARTS_EXT_RXN_6c1cbb35db92,RHEA:33103
Q9UWR6,15,0.6,False,5,RHEA:19361,RHEA:19361
Q9WTN0,14,0.5384615384615384,False,6,RHEA:32679,RHEA:32679
Q9ZTN8,17,0.7391304347826086,True,3,RHEA:32703,RHEA:25613
Q9ZU77,16,0.6666666666666666,True,4,RHEA:25641,MARTS_EXT_RXN_de164cb3f0e1
QNC49769.1,19,0.9047619047619048,False,1,RHEA:14901,RHEA:14901
QND75951.1,16,0.6666666666666666,False,4,RHEA:32003,RHEA:32003
QND75952.1,16,0.6666666666666666,True,4,RHEA:33983,RHEA:20912
QND75953.1,17,0.7391304347826086,False,3,RHEA:25548,RHEA:25548
R4HEK6,14,0.5384615384615384,True,6,RHEA:27526,RHEA:32687
R4I3I0,15,0.6,False,5,RHEA:31415,RHEA:31415
R4JGM2,15,0.6,True,5,MARTS_EXT_RXN_cffca17c4e58,RHEA:16965
R4JHV9,16,0.6666666666666666,False,4,RHEA:32555,RHEA:32555
R4JJJ6,15,0.6,True,5,RHEA:68156,RHEA:16965
R4JND2,18,0.8181818181818182,False,2,RHEA:32555,RHEA:32555
R4JQS8,17,0.7391304347826086,False,3,RHEA:32555,RHEA:32555
R9UM72,19,0.9047619047619048,False,1,RHEA:22220,RHEA:22220
R9UPX6,18,0.8181818181818182,True,2,MARTS_EXT_RXN_324ed07f2f6e,RHEA:79011
R9UPX9,17,0.7391304347826086,False,3,RHEA:32703,RHEA:32703
R9W377,15,0.6,True,5,RHEA:32555,RHEA:25496
R9WSX5,13,0.48148148148148145,True,7,RHEA:31895,RHEA:25444
S0E627,16,0.6666666666666666,True,4,RHEA:11328,RHEA:17653
S4SC87,15,0.6,False,5,RHEA:68596,RHEA:68596
SRA.SRR18681978,18,0.8181818181818182,True,2,RHEA:41628,RHEA:34467
T1WGD9,17,0.7391304347826086,False,3,RHEA:30471,RHEA:30471
T2HPZ3,15,0.6,True,5,RHEA:12016,RHEA:31999
U5N0S4,16,0.6666666666666666,True,4,RHEA:16965,RHEA:25496
U5N1F1,17,0.7391304347826086,True,3,RHEA:19525,RHEA:32015
U5Y4T6,15,0.6,True,5,RHEA:12016,RHEA:31999
UPI0005ADA921,15,0.6,False,5,RHEA:25613,RHEA:25613
UPI0005AE096B,16,0.6666666666666666,False,4,RHEA:25544,RHEA:25544
UPI41561.1,16,0.6666666666666666,True,4,RHEA:41628,RHEA:29491
UPI41567.1,14,0.5384615384615384,True,6,RHEA:41628,RHEA:28294
V6RG22,15,0.6,False,5,RHEA:19361,RHEA:19361
W8NXF3,15,0.6,True,5,RHEA:29503,RHEA:34699
W8QEG7,14,0.5384615384615384,False,6,RHEA:33983,RHEA:33983
W8QMF8,17,0.7391304347826086,False,3,RHEA:33983,RHEA:33983
WDE20676.1,14,0.5384615384615384,True,6,RHEA:41628,RHEA:73979
WDE20677.1,17,0.7391304347826086,True,3,RHEA:41628,RHEA:31999
WDE20678.1,16,0.6666666666666666,True,4,RHEA:41628,RHEA:73979
WDE20679.1,16,0.6666666666666666,True,4,RHEA:41628,RHEA:31999
WFJ08646.1,16,0.6666666666666666,True,4,RHEA:74711,RHEA:66644
WKM69308.1,16,0.6666666666666666,False,4,RHEA:11328,RHEA:11328
WKM69310.1,17,0.7391304347826086,False,3,RHEA:66644,RHEA:66644
WNV55396.1,19,0.9047619047619048,False,1,RHEA:33111,RHEA:33111
WNV55397.1,16,0.6666666666666666,False,4,RHEA:33111,RHEA:33111
WP_020942948,15,0.6,True,5,RHEA:42996,RHEA:25617
WP_030431358.1,15,0.6,False,5,RHEA:64856,RHEA:64856
WP_051165600.1,14,0.5384615384615384,False,6,RHEA:78983,RHEA:78983
WP_051714436,17,0.7391304347826086,False,3,RHEA:78983,RHEA:78983
WP_089795910.1,15,0.6,True,5,MARTS_EXT_RXN_8c6cae136e8b,RHEA:28294
WP_091046421.1,16,0.6666666666666666,False,4,RHEA:15809,RHEA:15809
WP_092528762.1,15,0.6,False,5,RHEA:25992,RHEA:25992
WP_109642681,17,0.7391304347826086,True,3,RHEA:42996,RHEA:42988
WP_109642683,16,0.6666666666666666,True,4,RHEA:42988,RHEA:43000
WP_150521282,17,0.7391304347826086,False,3,RHEA:42988,RHEA:42988
WP_157383393,17,0.7391304347826086,False,3,RHEA:31823,RHEA:31823
WP_186376445,16,0.6666666666666666,True,4,RHEA:53644,RHEA:31999
WP_205789436,14,0.5384615384615384,True,6,MARTS_EXT_RXN_8c6cae136e8b,MARTS_EXT_RXN_accbb7c49b47
X4ZWN5,18,0.8181818181818182,False,2,RHEA:14841,RHEA:14841
X5A2Z7,17,0.7391304347826086,False,3,RHEA:33983,RHEA:33983
X5A4D6,16,0.6666666666666666,False,4,MARTS_EXT_RXN_9e53a7397306,MARTS_EXT_RXN_9e53a7397306
X5AHD9,18,0.8181818181818182,False,2,RHEA:33983,RHEA:33983
X5AIS9,15,0.6,False,5,MARTS_EXT_RXN_e9ed9dc21c00,MARTS_EXT_RXN_e9ed9dc21c00
XDF46149.1,14,0.5384615384615384,True,6,RHEA:17653,RHEA:29507
XDF46150.1,16,0.6666666666666666,False,4,RHEA:85535,RHEA:85535
XDF46151.1,17,0.7391304347826086,False,3,RHEA:33103,RHEA:33103
XDF46152.1,15,0.6,True,5,RHEA:54380,MARTS_EXT_RXN_d4f733465fb3
XDF46154.1,16,0.6666666666666666,True,4,RHEA:12052,MARTS_EXT_RXN_d4f733465fb3
XNX58198.1,19,0.9047619047619048,False,1,RHEA:28294,RHEA:28294
XP_010247958.1,15,0.6,False,5,RHEA:28294,RHEA:28294
XP_010260723.1,13,0.48148148148148145,False,7,RHEA:18721,RHEA:18721
XP_055691875.1,17,0.7391304347826086,False,3,RHEA:68852,RHEA:68852
YP_009449088,16,0.6666666666666666,False,4,RHEA:73951,RHEA:73951
marts_E00001,12,0.42857142857142855,True,8,RHEA:68712,RHEA:30383
marts_E00039,17,0.7391304347826086,True,3,RHEA:41628,RHEA:29491
marts_E00040,15,0.6,True,5,RHEA:31999,RHEA:29491
marts_E00058,16,0.6666666666666666,True,4,RHEA:41628,RHEA:42996
marts_E00439,16,0.6666666666666666,True,4,RHEA:41628,RHEA:31999
marts_E00440,14,0.5384615384615384,False,6,RHEA:31999,RHEA:31999
marts_E00593,15,0.6,True,5,RHEA:53616,RHEA:27425
marts_E00594,18,0.8181818181818182,False,2,RHEA:19525,RHEA:19525
marts_E00595,18,0.8181818181818182,False,2,RHEA:33119,RHEA:33119
