query_id,direction,ranking_objective,model_directory,secondary_model_directory,auxiliary_score_directory,score_source,top1_candidate_id,top1_score,query_nearest_library_id,query_nearest_library_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,empirical_reliability_score,empirical_reliability_tier,empirical_reliability_status,reliability_recommendation,known_associations_masked,accepted_by_policy
A0A6B8N100,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:32539,0.015801411122083664,F1CKI6,0.9964675307273865,0.6666666666666666,1.4142135381698608,0.023752961779127633,0.8787878787878789,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6B8N100,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25508,0.01616290956735611,F1CKI6,0.9964675307273865,1.0,0.0,0.10347623945069222,0.5194681861348528,0.7333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6B8N100,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25508,0.9973404407501221,F1CKI6,0.9964675307273865,0.0,0.942808985710144,0.0013369853195040924,0.4666666666666666,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6B8N4Y9,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:68596,0.016393441706895828,I1ZHA5,0.993318498134613,1.0,0.0,0.3122797493654194,0.4761904761904761,0.7666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6B8N4Y9,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:68596,0.01631411910057068,I1ZHA5,0.993318498134613,1.0,0.0,0.3820851653530251,0.44742443593018305,0.7666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6B8N4Y9,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:68596,0.9970079660415649,I1ZHA5,0.993318498134613,1.0,0.0,0.12383732149037638,0.39999999999999997,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0QES1,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25464,0.016393441706895828,I1ZHA5,0.9956375360488892,1.0,0.0,0.30679371385369847,0.7676767676767677,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0QES1,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25464,0.01623731479048729,I1ZHA5,0.9956375360488892,1.0,0.0,0.18892554442765316,0.6017094017094017,0.85,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0QES1,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25464,0.9985039830207825,I1ZHA5,0.9956375360488892,1.0,0.0,0.01691633367437628,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0THV5,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:10940,0.016393441706895828,Q9M7C9,0.9929715991020203,1.0,0.0,0.09737657719679868,0.6239316239316239,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0THV5,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:10940,0.016020864248275757,Q9M7C9,0.9929715991020203,1.0,0.0,0.10224531986647585,0.5255731922398589,0.8,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0THV5,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:10940,0.9971742033958435,Q9M7C9,0.9929715991020203,1.0,0.0,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TJK8,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25464,0.016300898045301437,I1ZHA5,0.9966843128204346,1.0,0.0,0.21374086025453923,0.8181818181818182,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0TJK8,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25464,0.01623731479048729,I1ZHA5,0.9966843128204346,1.0,0.0,0.04600878518399163,0.5863578182418762,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0TJK8,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25464,0.9963430762290955,I1ZHA5,0.9966843128204346,1.0,0.0,0.0054448049763518675,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A6C0TL59,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:25464,0.016300898045301437,I1ZHA5,0.9969832301139832,0.6666666666666666,0.471404492855072,0.029347501093921598,0.5079365079365079,0.8,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TL59,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:68596,0.016052227467298508,I1ZHA5,0.9969832301139832,1.0,0.0,0.012551118560193907,0.7701863354037267,0.9166666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TL59,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25464,0.9993351101875305,I1ZHA5,0.9969832301139832,1.0,0.0,0.0014331862649633168,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TLK1,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31439,0.01578621007502079,O64405,0.9953113198280334,0.6666666666666666,0.9428090453147888,0.16433525761084014,0.6744366744366744,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TLK1,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25472,0.015953021124005318,O64405,0.9953113198280334,0.3333333333333333,0.942808985710144,0.11864516248939022,0.714975845410628,0.9166666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6C0TLK1,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:25472,0.9883643388748169,O64405,0.9953113198280334,0.3333333333333333,0.471404492855072,0.004396490866484629,0.3,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6I2FRA3,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:41628,0.016039425507187843,Q9AJE3,0.9921971559524536,0.0,0.471404492855072,0.08866117987981281,0.7676767676767677,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6I2FRA3,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:25617,0.016208354383707047,Q9AJE3,0.9921971559524536,0.3333333333333333,0.471404492855072,0.15520960564045103,0.4638447971781305,0.7833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6I2FRA3,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:42996,0.9916888475418091,Q9AJE3,0.9921971559524536,0.3333333333333333,1.247219204902649,0.005429303963282479,0.3,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6M6CCF6,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:18209,0.016221575438976288,O81192,0.9959316253662109,1.0,0.0,0.09572150380710459,0.6744366744366744,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6M6CCF6,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:18209,0.016393441706895828,O81192,0.9959316253662109,0.6666666666666666,0.471404492855072,0.10493794340088211,0.5622032288698955,0.85,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6M6CCF6,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:18209,0.9993351101875305,O81192,0.9959316253662109,0.6666666666666666,0.471404492855072,0.0014059443075662276,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A6M6CDA0,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:10940,0.016393441706895828,A0A6P6W6H5,0.996427595615387,1.0,0.0,0.09889711108776465,0.8787878787878789,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6M6CDA0,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:10940,0.01631411910057068,A0A6P6W6H5,0.996427595615387,1.0,0.0,0.10191540130877498,0.9365079365079364,0.9833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6M6CDA0,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:10940,0.9970080256462097,A0A6P6W6H5,0.996427595615387,1.0,0.0,0.0,1.0,1.0,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6P8ANR6,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:66832,0.015702074393630028,A2PZA5,0.9964715838432312,0.3333333333333333,0.471404492855072,0.021436007417042574,0.5384615384615384,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6P8ANR6,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:77971,0.016393441706895828,A2PZA5,0.9964715838432312,1.0,0.0,0.10823791805604444,0.5255731922398589,0.7833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6P8ANR6,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:77971,0.995678186416626,A2PZA5,0.9964715838432312,1.0,0.0,0.015371150767478733,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A6S6QJ62,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:19361,0.016300898045301437,P9WER6,0.9836732745170593,0.6666666666666666,1.4142135381698608,0.09785126221074264,0.7777777777777777,0.9,0.6241035294616764,higher_evidence,validated_external_double_cold,use_ranked_shortlist,0,True
A0A6S6QJ62,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:11328,0.015089867636561394,P9WER6,0.9836732745170593,0.6666666666666666,0.471404492855072,0.052414650799062844,0.668599033816425,0.8666666666666667,0.6890211250819391,higher_evidence,validated_external_double_cold,use_ranked_shortlist,0,True
A0A6S6QJ62,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:11328,0.9950132966041565,P9WER6,0.9836732745170593,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.3944494013566928,higher_evidence,validated_external_double_cold,use_ranked_shortlist,0,True
A0A7D5HVQ3,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:80407,0.016055164858698845,A0A1V0QSF3,0.9995766878128052,1.0,0.0,0.15987979621278517,0.7171717171717171,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7D5HVQ3,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:80407,0.01631411910057068,A0A1V0QSF3,0.9995766878128052,1.0,0.0,0.04131859317987026,0.7701863354037267,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7D5HVQ3,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:80407,0.9995013475418091,A0A1V0QSF3,0.9995766878128052,1.0,0.0,0.023953410929033758,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7D5HYM9,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:68824,0.016393441706895828,A0A1V0QSH1,0.9957200884819031,1.0,0.0,0.0954348158944683,0.6666666666666666,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7D5HYM9,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:80395,0.01602914370596409,A0A1V0QSH1,0.9957200884819031,0.6666666666666666,0.9428090453147888,0.003280557522814215,0.8206913859087771,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7D5HYM9,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:68824,0.9998337626457214,A0A1V0QSH1,0.9957200884819031,1.0,0.0,0.008651746640171475,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7D5HYZ9,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:68824,0.015086106956005096,A0A4Y5QWK5,0.9961486458778381,0.6666666666666666,0.471404492855072,0.06145260604956061,0.5811965811965812,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7D5HYZ9,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:32691,0.015977822244167328,A0A4Y5QWK5,0.9961486458778381,0.0,1.4142135381698608,0.03615255784556746,0.694949494949495,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7D5HYZ9,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:68824,0.9911901354789734,A0A4Y5QWK5,0.9961486458778381,1.0,0.0,0.0331863488417696,0.4666666666666666,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7D5HZV8,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:54056,0.016124486923217773,A0A1V0QSF6,0.9987872838973999,0.6666666666666666,0.471404492855072,0.09292883366172273,0.7171717171717171,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,8,True
A0A7D5HZV8,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:54056,0.016129031777381897,A0A1V0QSF6,0.9987872838973999,0.6666666666666666,0.471404492855072,0.04187626360279694,0.6222222222222222,0.85,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,8,True
A0A7D5HZV8,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:80407,0.9970079660415649,A0A1V0QSF6,0.9987872838973999,0.3333333333333333,0.942808985710144,0.0006603785963633759,0.6666666666666666,0.8888888888888888,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,8,True
A0A7L7S5T2,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:29511,0.014889039099216461,B9SCB6,0.9967638850212097,0.0,1.247219204902649,0.07179356363953822,0.6317016317016316,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7L7S5T2,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:33991,0.01594982109963894,B9SCB6,0.9967638850212097,0.3333333333333333,1.8856180906295776,0.16739744280787694,0.582716049382716,0.85,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7L7S5T2,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:29511,0.9885305762290955,B9SCB6,0.9967638850212097,0.6666666666666666,0.471404492855072,0.0,0.6666666666666666,0.6666666666666666,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,6,True
A0A7L7S8U7,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31895,0.016393441706895828,H9L9E5,0.9905475378036499,1.0,0.0,0.09747856716205769,0.7676767676767677,0.9333333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A7L7S8U7,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:31895,0.015953021124005318,H9L9E5,0.9905475378036499,0.6666666666666666,0.471404492855072,0.09739410479489982,0.5091528309919114,0.8166666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A7L7S8U7,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:31895,0.9970079660415649,H9L9E5,0.9905475378036499,1.0,0.0,0.0,0.5,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,1,True
A0A7L7SCQ9,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:31895,0.016393441706895828,B9SCB6,0.9960184097290039,1.0,0.0,0.09878947447693127,0.5811965811965812,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7L7SCQ9,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:31895,0.01616290956735611,B9SCB6,0.9960184097290039,1.0,0.0,0.09880946575397828,0.6017094017094017,0.8666666666666667,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7L7SCQ9,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:31895,0.9950132966041565,B9SCB6,0.9960184097290039,1.0,0.0,0.0,0.5,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
A0A7L7SES4,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:16965,0.016393441706895828,Q93X23,0.9953737258911133,1.0,0.0,0.3225462861782683,0.6923076923076922,0.9,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7L7SES4,enzyme_to_reaction,top20,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,/home/s241850073/igem2026/results/terpene_production_models/marts_dual_kernel_e2r_top20,rrf_e2r_top20_primary0.7_dual_kernel0.3_c60,RHEA:16965,0.015761123970150948,Q93X23,0.9953737258911133,0.6666666666666666,0.471404492855072,0.05888807625671012,0.7191040843214757,0.8833333333333333,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7L7SES4,enzyme_to_reaction,top3,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,,,neighbor_hybrid_direct_0.75,RHEA:16965,1.0,Q93X23,0.9953737258911133,1.0,0.0,0.033212937346870405,0.39999999999999997,0.7777777777777778,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,2,True
A0A7L7SG75,enzyme_to_reaction,top10,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_e2r_hardneg128,,rrf_e2r_top10_primary0.35_secondary0.65_c60,RHEA:19525,0.015893954783678055,B9S9Z3,0.9911332726478577,0.3333333333333333,0.942808985710144,0.009712132079884075,0.6666666666666666,0.8333333333333334,,uncalibrated,not_applicable_known_associations_masked,manual_review_required,3,True
