split_id,direction,budget,query_id,n_positives,hit,positive_recall,best_positive_rank,reciprocal_rank,query_nearest_train_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z,reliability_score,risk_tier
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_42221fd06304ffed,1,0,0.0,110,0.009090909090909,0.9760297536849976,1.0,0.0,4.36255031672772e-05,0.3038935340652073,0.5079365079365079,0.8,0.1974527260017685,0.7143333574318694,higher_evidence
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_6bdeb24487a35eaf,1,0,0.0,26,0.0384615384615384,0.9914132952690125,1.0,0.0,0.0,0.0913860611298366,0.5384615384615384,0.8,0.0228770944694046,0.4127318255081047,intermediate
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_9be2dfe63968285c,1,0,0.0,47,0.0212765957446808,0.9884467124938964,0.6666666666666666,0.471404492855072,0.0002071930211968,0.1851561236757195,0.6239316239316239,0.8666666666666667,0.0470075021361832,0.5160181113486323,intermediate
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_af3333db76391017,2,0,0.0,87,0.0114942528735632,0.9909560680389404,1.0,0.0,0.0001190420152852,0.2705611768054082,0.3739316239316239,0.7,0.0130728067716063,0.4488587320859317,intermediate
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_cefd3abac35d139e,1,0,0.0,157,0.0063694267515923,0.9964390397071838,0.6666666666666666,0.471404492855072,0.0002354603784624,0.2860063683168055,0.6744366744366744,0.8666666666666667,0.071386308251055,0.4912929324998326,intermediate
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_d7f64a23c60edbdc,1,0,0.0,26,0.0384615384615384,0.9922385215759276,0.3333333333333333,3.5590262413024902,0.0011407007696107,0.0035787129686673,0.4761904761904761,0.6666666666666666,0.0270040474506186,0.305421254142296,intermediate
p2_r1,enzyme_to_reaction,10,MARTS_SEQ_eb594a95ce335e9d,1,0,0.0,146,0.0068493150684931,0.994126796722412,0.6666666666666666,1.8856180906295776,0.0005052541964687,0.2056646184539805,0.4652014652014651,0.8,0.040497872424231,0.279947836064578,lower_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_2781aa361d5971e6,4,0,0.0,59,0.0169491525423728,0.9902463555336,1.0,0.0,4.223992436891422e-05,0.0839300668945226,0.6239316239316239,0.8666666666666667,0.2363487020997765,0.556488704952815,intermediate
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_28c37557d9a60595,1,0,0.0,21,0.0476190476190476,0.9938165545463562,0.6666666666666666,0.471404492855072,8.101853745756671e-05,0.1179805293174635,0.6317016317016316,0.8666666666666667,0.0457338196550798,0.3813357432522166,intermediate
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_2f20ba3c9d83bab5,1,0,0.0,32,0.03125,0.9939650893211364,0.3333333333333333,1.247219204902649,0.0005225761560723,0.1410316870376353,0.5018315018315018,0.7666666666666667,0.0486836265037334,0.266372085162351,lower_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_42221fd06304ffed,1,0,0.0,105,0.0095238095238095,0.9707351326942444,0.6666666666666666,0.9428090453147888,0.0001868106483016,0.0514847016826814,0.4652014652014651,0.7666666666666667,0.0496718600741363,0.527307241494261,intermediate
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_853a06ec90538838,1,0,0.0,22,0.0454545454545454,0.9941187500953674,0.3333333333333333,2.624669313430786,0.000840657914523,0.1717541832370918,0.3445378151260503,0.6666666666666666,0.0277859616784267,0.1536613056547951,lower_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_a9df7cede002b590,1,0,0.0,32,0.03125,0.9957807660102844,0.0,4.242640495300293,0.0010238465620204,0.0618844172041577,0.4652014652014651,0.8,0.1016070998978242,0.0783536005013881,lower_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_df9a76d9502dab3b,1,0,0.0,11,0.0909090909090909,0.9954299926757812,0.3333333333333333,0.471404492855072,4.2240801121806726e-05,0.0013285277576145,0.7676767676767677,0.9,0.0097889829216208,0.1754618549593662,lower_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_e76a4c9f80e09ca9,1,0,0.0,21,0.0476190476190476,0.997946321964264,1.0,0.0,4.36255031672772e-05,0.1199601937243992,0.5811965811965812,0.8333333333333334,0.0105180791867887,0.3808032681913898,intermediate
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_ef71e956d840e750,1,1,1.0,10,0.1,0.9559202194213868,0.6666666666666666,0.471404492855072,8.101853745756671e-05,0.0959242992056358,0.5811965811965812,0.8333333333333334,0.1385139609543996,0.7479675108786631,higher_evidence
p2_r2,enzyme_to_reaction,10,MARTS_SEQ_ef963949b8869b71,1,1,1.0,8,0.125,0.9874531030654908,0.3333333333333333,1.247219204902649,0.0002479153627064,0.0015828412663259,0.6666666666666666,0.7666666666666667,0.0343028948041187,0.2183438557340144,lower_evidence
p2_r3,enzyme_to_reaction,10,MARTS_SEQ_2e0882981e97c591,1,0,0.0,201,0.0049751243781094,0.9935495257377625,1.0,0.0,4.36254995292984e-05,0.0947475774966466,0.7676767676767677,0.8666666666666667,0.0189326289465681,0.7132829095984646,higher_evidence
p2_r3,enzyme_to_reaction,10,MARTS_SEQ_2f20ba3c9d83bab5,4,0,0.0,13,0.0769230769230769,0.9939650893211364,1.0,0.0,0.0001897907204693,0.0837724506850137,0.5950715950715951,0.7333333333333333,0.072733725899794,0.6767325526654056,higher_evidence
p2_r3,enzyme_to_reaction,10,MARTS_SEQ_42221fd06304ffed,1,0,0.0,31,0.032258064516129,0.9760297536849976,1.0,0.0,8.586542389821261e-05,0.3038485668190226,0.4652014652014651,0.7666666666666667,0.0328463990614785,0.7223966334267246,higher_evidence
p2_r3,enzyme_to_reaction,10,MARTS_SEQ_62e83e532f492098,1,0,0.0,107,0.0093457943925233,0.9920122623443604,0.3333333333333333,12.083045959472656,0.0027348750736564,0.0003245696389017,0.2777777777777777,0.6666666666666666,0.0716643896978661,0.1136612616120211,lower_evidence
p2_r3,enzyme_to_reaction,10,MARTS_SEQ_fba14db8290704fc,1,0,0.0,25,0.04,0.9737607836723328,0.3333333333333333,0.471404492855072,7.844670471968129e-05,0.0237369094193968,0.7171717171717171,0.9,0.0179152013896809,0.4958958508831401,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_2f20ba3c9d83bab5,1,0,0.0,38,0.0263157894736842,0.9939650893211364,0.3333333333333333,0.8164966106414795,0.0005078982794657,0.2545360520392682,0.47008547008547,0.7666666666666667,0.0057286830553441,0.2916818701498612,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_337597695f787972,1,0,0.0,109,0.0091743119266055,0.9889740943908693,1.0,0.0,0.0001594652276253,0.2444471882889381,0.5445665445665445,0.8,0.0163009992031968,0.5746832253878597,higher_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_514ba1f63b56002a,1,0,0.0,142,0.0070422535211267,0.9933085441589355,0.3333333333333333,1.247219204902649,0.0005739415064454,0.0828683498768435,0.6239316239316239,0.8666666666666667,0.0366185556616185,0.3105752299894284,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_60b2a52e7840a2be,1,0,0.0,357,0.0028011204481792,0.9973461627960204,0.6666666666666666,1.8856180906295776,0.0010034901788458,0.0113086566193565,0.5018315018315018,0.8,0.098679348098864,0.2256580127459507,lower_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_6ab157068b269dc5,1,0,0.0,269,0.0037174721189591,0.9931194186210632,0.6666666666666666,0.9428090453147888,0.0003503336338326,0.0366357003085505,0.7171717171717171,0.9,0.0757898898804041,0.3979625393271526,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_89c2fc19761ea513,1,1,1.0,3,0.3333333333333333,0.9853997826576232,1.0,0.0,0.0001071417136699,0.1399154191555089,0.7171717171717171,0.9,0.1127417578652064,0.6635627280754685,higher_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_91250eb8e8f24d58,1,0,0.0,87,0.0114942528735632,0.9960034489631652,0.6666666666666666,0.471404492855072,3.7311376217985526e-05,0.0324738843001007,0.5018315018315018,0.7666666666666667,0.008780602101125,0.2158228177443616,lower_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_9306c183ff750474,1,0,0.0,20,0.05,0.9957407116889954,1.0,0.0,4.36255031672772e-05,0.1969169474684141,0.7676767676767677,0.9333333333333332,0.0707003753785977,0.6111141115154307,higher_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_996423c79fef8d60,1,0,0.0,36,0.0277777777777777,0.9953703284263612,0.6666666666666666,0.471404492855072,0.0001095520929084,0.003505488152437,0.6239316239316239,0.8333333333333334,0.0852309910193354,0.287089764400672,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_af9065e5792ceae1,1,0,0.0,39,0.0256410256410256,0.9926614165306092,1.0,0.0,0.0002600324223749,0.301882735351315,0.5079365079365079,0.8,0.0182690084201151,0.5725397668141324,intermediate
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_b1b00b04a886c1af,1,0,0.0,38,0.0263157894736842,0.988020360469818,1.0,0.0,4.36255031672772e-05,0.9585898499087854,0.2777777777777777,0.6666666666666666,0.1293411795014312,0.8405604963614359,higher_evidence
p2_r4,enzyme_to_reaction,10,MARTS_SEQ_c7d2a6f29fe17e90,1,0,0.0,106,0.0094339622641509,0.9952386617660522,0.3333333333333333,0.471404492855072,0.0001381069305352,0.0035535738952789,0.5811965811965812,0.8333333333333334,0.0392042246126166,0.1297107132998003,lower_evidence
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_070cc90dff27ae54,2,0,0.0,226,0.0044247787610619,0.9965733885765076,0.3333333333333333,1.247219204902649,0.0001523977407487,0.0070870331297629,0.6744366744366744,0.9,0.1431445147862648,0.2096460217115305,lower_evidence
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_24c0f48b850a2f3d,1,1,1.0,10,0.1,0.9921815395355223,1.0,0.0,0.0,0.2624805942193265,0.5811965811965812,0.8,0.0128716359595378,0.5252707252501896,intermediate
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_369d56452fbc28d4,2,0,0.0,134,0.0074626865671641,0.99459308385849,0.6666666666666666,0.471404492855072,6.807930913055316e-05,0.0035578844872572,0.5079365079365079,0.8333333333333334,0.0173949613300903,0.228902026326147,lower_evidence
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_79ac38bfe16c1ab3,2,0,0.0,304,0.0032894736842105,0.9929978847503662,1.0,0.0,7.02332763466984e-05,0.1827040537714337,0.6744366744366744,0.8666666666666667,0.1288277702114789,0.5897736414297619,higher_evidence
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_b9d7c53f75eb5f6b,1,1,1.0,7,0.1428571428571428,0.9903018474578856,0.6666666666666666,1.8856180906295776,0.000483881420223,0.0225413190314037,0.7676767676767677,0.9333333333333332,0.1789458508651616,0.4800200468619795,intermediate
p3_r0,enzyme_to_reaction,10,MARTS_SEQ_d4eef5dbcff07949,1,0,0.0,57,0.0175438596491228,0.994091272354126,0.6666666666666666,0.9428090453147888,0.0006537020672112,0.4599139228773373,0.3739316239316239,0.6666666666666666,0.0618373471444378,0.6173182557327874,higher_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_0f68d91be591d1e9,5,0,0.0,87,0.0114942528735632,0.984618842601776,0.3333333333333333,3.0912060737609863,0.0011258320882916,0.0275994872081881,0.5018315018315018,0.8,0.2462638225426991,0.3416219669932089,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_24fe054c0068babe,1,0,0.0,47,0.0212765957446808,0.9837985634803772,0.3333333333333333,0.471404492855072,0.0003309958265163,0.0635212054876796,0.5445665445665445,0.8333333333333334,0.0866555563171374,0.260563915236698,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_29ec46bab9b106fa,1,1,1.0,7,0.1428571428571428,0.9934983253479004,0.6666666666666666,0.471404492855072,0.0002063893480226,0.2658267681616573,0.5445665445665445,0.7666666666666667,0.0495894995633159,0.3624159116639668,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_2dc140c28c9cc71a,1,0,0.0,237,0.0042194092827004,0.9952768683433532,0.0,0.942808985710144,0.0002353254822082,0.0172314138508896,0.5445665445665445,0.8333333333333334,0.1008706420938302,0.1050255145748403,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_35de3641b3363a5b,1,1,1.0,6,0.1666666666666666,0.9959054589271544,0.6666666666666666,0.471404492855072,0.0001381069305352,0.0901071070101035,0.5018315018315018,0.8333333333333334,0.1271046404053068,0.1599560812436797,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_51fb970725360931,1,1,1.0,7,0.1428571428571428,0.9889333248138428,0.6666666666666666,0.471404492855072,0.0001381069305352,0.1255720527288115,0.5873015873015873,0.8666666666666667,0.0402646392971307,0.3433798908844173,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_57081f6fc1653739,1,0,0.0,60,0.0166666666666666,0.9939650893211364,0.3333333333333333,1.6996731758117676,0.0005025146529078,0.2294105898397672,0.5811965811965812,0.8333333333333334,0.145125712767445,0.2636992541276005,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_5e3124cee3d9bb11,1,1,1.0,7,0.1428571428571428,0.993064284324646,1.0,0.0,0.0,0.3702202772980876,0.5018315018315018,0.7333333333333333,0.1134007522453604,0.6803324044015335,higher_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_641bde3cf353a90f,1,1,1.0,10,0.1,0.993067741394043,1.0,0.0,0.0,0.6197480346737946,0.3968253968253968,0.7333333333333333,0.2798537222638753,0.5894142865498696,higher_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_694247c6cfffbdc1,1,0,0.0,196,0.0051020408163265,0.9928197264671326,0.3333333333333333,0.8164966106414795,8.240739407483488e-05,0.03047983148517,0.5811965811965812,0.8333333333333334,0.0276155250291501,0.1232344910687991,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_77c1926e5431255e,1,1,1.0,6,0.1666666666666666,0.9926881194114684,1.0,0.0,0.0003092542174272,0.1406593087347135,0.2810457516339869,0.6,0.0283947604041065,0.2298119935778489,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_79ac38bfe16c1ab3,3,0,0.0,248,0.0040322580645161,0.9929978847503662,1.0,0.0,0.0001095520929084,0.0904728368919218,0.6239316239316239,0.8666666666666667,0.0487622722872156,0.4932793185028837,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_8316463513d48771,1,0,0.0,201,0.0049751243781094,0.9953973293304444,0.3333333333333333,1.247219204902649,0.0005705001531168,0.0629105345713313,0.4334554334554334,0.7333333333333333,0.0634893469097294,0.1577416046925264,lower_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_90ff87965a09554e,1,0,0.0,229,0.0043668122270742,0.9946321845054626,0.6666666666666666,2.357022762298584,0.0007108156569302,0.020297841149578,0.5384615384615384,0.8,0.068618638443019,0.2927354400549694,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_a1de65f43ae27b57,1,0,0.0,18,0.0555555555555555,0.9508793950080872,0.3333333333333333,1.247219204902649,0.0007269267807714,0.1488378909304411,0.3095238095238095,0.6333333333333333,0.0879744882020327,0.8192470402844019,higher_evidence
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_b0090d033dfcd790,1,0,0.0,14,0.0714285714285714,0.9958982467651368,1.0,0.0,0.0,0.2712444014598709,0.5445665445665445,0.8,0.0129376975479587,0.4816739002592254,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_ca47a0a07fc88509,1,0,0.0,15,0.0666666666666666,0.9890316128730774,0.6666666666666666,1.4142135381698608,0.0005152755766175,0.1978415823427622,0.4334554334554334,0.7333333333333333,0.0534710516171031,0.3611105250228433,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_df3de39c7c173559,1,0,0.0,361,0.002770083102493,0.9883520007133484,0.6666666666666666,0.471404492855072,0.0001445468369638,0.1475588557925209,0.7171717171717171,0.9,0.2593027633460232,0.560814204106086,intermediate
p3_r1,enzyme_to_reaction,10,MARTS_SEQ_f0d90d5c417a0aef,1,0,0.0,46,0.0217391304347826,0.994078516960144,0.6666666666666666,0.471404492855072,0.0001324899203609,0.0194064611560328,0.7676767676767677,0.9,0.0223102417961036,0.4186929627811601,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_00d867ff7bb53cc5,1,0,0.0,37,0.027027027027027,0.9965602159500122,1.0,0.0,0.0,0.0275392244583725,0.5811965811965812,0.8333333333333334,0.1657032148030137,0.2926662490573696,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_0faafcae040fab0f,1,0,0.0,11,0.0909090909090909,0.9932489991188048,0.6666666666666666,0.471404492855072,0.0002357237972319,0.2015020786211274,0.4334554334554334,0.7333333333333333,0.1118679687628306,0.278460327428371,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_2dc8749e367f8221,1,1,1.0,7,0.1428571428571428,0.9894304275512696,1.0,0.0,0.0,0.3494202512670255,0.2254901960784313,0.5666666666666667,0.0641667217943139,0.3255762750502681,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_369d56452fbc28d4,1,0,0.0,40,0.025,0.99459308385849,0.6666666666666666,0.471404492855072,0.0,0.0330704398441615,0.4285714285714285,0.7333333333333333,0.0283294594563267,0.1759915377570181,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_49dd3374a3241f3e,1,0,0.0,121,0.0082644628099173,0.9892836809158324,0.3333333333333333,0.8164966106414795,0.0002418440126348,0.045418725389308,0.5079365079365079,0.8333333333333334,0.1874192041513799,0.1810161192094385,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_51fb970725360931,1,1,1.0,9,0.1111111111111111,0.9881884455680848,1.0,0.0,0.0,0.0289056166717143,0.4652014652014651,0.7666666666666667,0.1305775564376646,0.3690057372270475,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_54c9e7a69243b38e,1,1,1.0,6,0.1666666666666666,0.9948065876960754,0.3333333333333333,2.1602468490600586,0.0005560523131862,0.1452631933023356,0.47008547008547,0.7666666666666667,0.0149986076259743,0.1419765966567562,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_57081f6fc1653739,3,0,0.0,53,0.0188679245283018,0.9939650893211364,0.6666666666666666,1.4142135381698608,0.0003213266900274,0.1990403069886568,0.6239316239316239,0.8666666666666667,0.0487600032197077,0.3448247249384646,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_64a65036a5509368,1,1,1.0,10,0.1,0.9951637983322144,1.0,0.0,8.101853745756671e-05,0.0883066612552688,0.4334554334554334,0.7666666666666667,0.0426146171950089,0.2398577344552492,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_96283ec670a70801,1,1,1.0,3,0.3333333333333333,0.9328110218048096,0.6666666666666666,0.471404492855072,0.0001476624456699,0.0284834595369795,0.7171717171717171,0.8666666666666667,0.0081742967344008,0.9078666158944498,higher_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_9cf398de226a03f2,1,0,0.0,36,0.0277777777777777,0.9905776381492616,0.6666666666666666,0.471404492855072,0.000341439677868,0.0273779425050034,0.4017094017094016,0.7666666666666667,0.000796535733896,0.1538243881450001,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_a1de65f43ae27b57,2,0,0.0,391,0.0025575447570332,0.9502859115600586,0.3333333333333333,4.189935207366943,0.0013105964753776,0.0107501035369228,0.2777777777777777,0.6666666666666666,0.0773992029342996,0.6968862903165839,higher_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_ab2ad9011eaaba96,1,0,0.0,363,0.0027548209366391,0.9903168678283693,1.0,0.0,0.0,0.2434593620753951,0.3968253968253968,0.7333333333333333,0.0034046005627502,0.4252914164426767,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_b293615b84ed0151,1,0,0.0,180,0.0055555555555555,0.9860718846321106,1.0,0.0,0.0,0.1250522595466615,0.6666666666666666,0.8666666666666667,0.18186928300104,0.5721937019522568,intermediate
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_b53da414ae2568d3,1,0,0.0,135,0.0074074074074074,0.9963955879211426,0.6666666666666666,0.471404492855072,7.436486339429393e-05,0.0278446022378819,0.5384615384615384,0.8333333333333334,0.0554394360529283,0.2287486731986222,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_c4c1a928df0ccf13,1,0,0.0,13,0.0769230769230769,0.9905757904052734,0.3333333333333333,3.0912060737609863,0.000816993182525,0.1149304996405781,0.3333333333333333,0.6666666666666666,0.0456101091737396,0.2073741059680304,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_d3a8f2b53eaac333,1,0,0.0,150,0.0066666666666666,0.9959787130355836,1.0,0.0,0.0001115655686589,0.1249719328002171,0.4334554334554334,0.8,0.1589547037578613,0.244791085960443,lower_evidence
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_fdc18ec71020a155,1,0,0.0,193,0.005181347150259,0.992373526096344,0.3333333333333333,1.632993221282959,0.0004032571741845,0.0880726903830996,0.4334554334554334,0.7666666666666667,0.0003167167218312,0.1473273589426695,lower_evidence
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_00d867ff7bb53cc5,1,0,0.0,44,0.0227272727272727,0.9969360828399658,1.0,0.0,0.0,0.2982409968317902,0.5811965811965812,0.8,0.0622233496003191,0.4947321686966628,intermediate
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,47,0.0212765957446808,0.9965733885765076,0.3333333333333333,1.247219204902649,0.0002831080346368,0.0740732197595997,0.5811965811965812,0.8666666666666667,0.3589776190742222,0.1985667672446036,lower_evidence
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_0f68d91be591d1e9,1,0,0.0,277,0.003610108303249,0.9846664071083068,0.3333333333333333,2.1602468490600586,0.0006950797978788,0.0275525999088114,0.4285714285714285,0.7,0.0590673498632145,0.3335271954137478,intermediate
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_57081f6fc1653739,1,0,0.0,118,0.0084745762711864,0.9939650893211364,0.6666666666666666,0.471404492855072,0.0003064388292841,0.027234516492445,0.3968253968253968,0.7333333333333333,0.0216377741103562,0.1985339159002818,lower_evidence
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,163,0.0061349693251533,0.9965733885765076,0.3333333333333333,0.8164966106414795,0.0002202913019573,0.0595917133291049,0.5873015873015873,0.8666666666666667,0.0462043066969946,0.1624102049769933,lower_evidence
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_3beaa52c4e6e6700,1,0,0.0,48,0.0208333333333333,0.9909989833831788,1.0,0.0,4.36255031672772e-05,0.0892629010489354,0.5584415584415584,0.8333333333333334,0.159635550252829,0.4160923742706833,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_4787935210d7461e,1,1,1.0,8,0.125,0.995876967906952,1.0,0.0,0.0,0.0888109719076472,0.8787878787878789,0.9,0.0051126651058039,0.5942815222989348,higher_evidence
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_58d2baba7eb03932,1,0,0.0,15,0.0666666666666666,0.9892645478248596,1.0,0.0,4.36255031672772e-05,0.4531887780785783,0.5018315018315018,0.7666666666666667,0.0442392617032618,0.5813588631352217,higher_evidence
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_7bb39c8ee701d624,1,1,1.0,9,0.1111111111111111,0.9956113696098328,1.0,0.0,0.0001246440369868,0.0304041489761269,0.6744366744366744,0.9,0.139432869048997,0.4037802928806933,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_82adbbf474cec971,1,0,0.0,79,0.0126582278481012,0.9956400394439696,0.6666666666666666,1.4142135381698608,0.0009992484701797,0.0320753476036821,0.4056776556776557,0.7,0.0160160870419977,0.4267779165440522,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_851746d79607d78c,1,0,0.0,52,0.0192307692307692,0.9928675889968872,0.3333333333333333,0.471404492855072,0.0001618738751858,0.0281102190384524,0.6317016317016316,0.8,0.1008168457854457,0.3315192237499106,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_a0aaaac9af74bf95,1,0,0.0,216,0.0046296296296296,0.9954403042793274,0.6666666666666666,0.471404492855072,0.0001337561843683,0.1440700532378983,0.8181818181818182,0.9,0.1292986159654905,0.4750890523198174,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_d13974b2d6f02d82,1,0,0.0,17,0.0588235294117647,0.9944182634353638,1.0,0.0,7.844670471968129e-05,0.1509295747351136,0.5445665445665445,0.8333333333333334,0.0124945421367663,0.3613506023771659,intermediate
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_d4eef5dbcff07949,1,0,0.0,86,0.0116279069767441,0.994091272354126,0.6666666666666666,1.4142135381698608,0.0004664084408432,0.0280598147291876,0.5873015873015873,0.8333333333333334,0.0873398466989176,0.2967170590785515,intermediate
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_0a4916f7cc31d11f,1,1,1.0,8,0.125,0.9863182306289672,1.0,0.0,8.101853745756671e-05,0.0910093063560805,0.8181818181818182,0.9333333333333332,0.0123181263484829,0.6913505635629933,higher_evidence
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_0fc27924038c661d,1,1,1.0,3,0.3333333333333333,0.9910829067230223,1.0,0.0,0.0005813005845993,0.717055094663179,0.5445665445665445,0.8,0.0769943188880327,0.7997550856191141,higher_evidence
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_3637af595a1ac0a9,1,1,1.0,4,0.25,0.989744246006012,1.0,0.0,0.0,0.0271496909765836,0.5811965811965812,0.8333333333333334,0.0393082719999226,0.4078044178042072,intermediate
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_4fae39bf4922a6bf,1,1,1.0,2,0.5,0.9904890060424804,0.6666666666666666,0.471404492855072,4.092107701580972e-05,0.0280136951182162,0.5079365079365079,0.8,0.282782026552214,0.2251050266093773,lower_evidence
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_5bf087a97d3807b8,1,0,0.0,18,0.0555555555555555,0.9915409088134766,1.0,0.0,0.0,0.1515540695561855,0.5811965811965812,0.8666666666666667,0.09846837356953,0.4838959347094289,intermediate
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_5e681ccfc67668f5,1,1,1.0,7,0.1428571428571428,0.9913415312767028,1.0,0.0,4.36254995292984e-05,0.0907616480324824,0.7171717171717171,0.9,0.24767928830133,0.5157080841717165,intermediate
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_78081b2dffc18df6,1,0,0.0,13,0.0769230769230769,0.9951019287109376,1.0,0.0,0.0,0.3136149497437643,0.6239316239316239,0.8666666666666667,0.1318087423135463,0.571845438086791,intermediate
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_81c393b30d142b41,1,0,0.0,11,0.0909090909090909,0.9928675889968872,1.0,0.0,0.0,0.3475952727979137,0.4761904761904761,0.7666666666666667,0.0218818242198277,0.5249291240026762,intermediate
