query_122	A0A2M8LTT9	33.800	315	0.924	0.868	4.714E-44	166
query_122	A0A6G4WZ82	33.000	321	0.941	0.930	4.161E-41	157
query_122	A0A917ZVS2	30.700	313	0.918	0.841	3.089E-37	145
query_122	A0A561EJ07	28.000	309	0.906	0.837	1.053E-36	144
query_116	A0A423PWV2	29.100	288	0.587	0.289	5.733E-17	86
query_118	A0A9P6CCA4	96.500	344	1.000	1.000	6.255E-228	698
query_118	A0A8H5FFU8	66.100	325	0.945	0.976	3.807E-152	479
query_118	A0A0D0CNG6	65.800	331	0.962	0.991	7.145E-152	479
query_118	A0ABR1J5T5	63.300	327	0.951	0.863	4.800E-148	467
query_118	A0A9P5ZQ64	66.100	322	0.936	0.824	1.530E-146	463
query_183	A0ABQ8DC62	35.300	248	0.803	0.253	2.172E-26	111
query_183	A0A8S1ZYZ6	44.000	124	0.429	0.345	1.101E-22	100
query_183	A0ABV2WJW3	31.600	279	0.920	0.415	1.892E-20	94
query_183	A0ABW6UZ40	36.600	203	0.702	0.301	2.559E-20	93
query_183	A0ABR8LD12	35.500	196	0.668	0.284	2.112E-19	91
query_32	A0AAD4LPM7	97.000	336	0.985	1.000	1.270E-226	694
query_32	A0ACC0U5P1	87.600	341	1.000	1.000	5.587E-212	652
query_32	A0AAD4QSN1	86.900	338	0.991	0.994	1.337E-207	639
query_32	A0A9P5TCJ1	80.900	341	1.000	0.997	9.728E-195	602
query_32	A0A9P5T4Y7	78.000	341	1.000	1.000	1.573E-186	578
query_193	A0ABX9EE44	99.100	368	1.000	1.000	2.272E-245	750
query_193	A0A386ZKV4	45.200	338	0.918	0.991	3.927E-91	304
query_193	A0A7W5F0P0	42.400	350	0.943	0.992	4.461E-81	275
query_193	A0A8I0PE83	40.800	350	0.943	0.933	2.910E-80	273
query_193	A0ABW7YGP8	40.600	350	0.943	0.992	1.237E-78	268
query_66	A0A1I6X3Y1	34.500	360	0.997	0.994	3.072E-60	214
query_66	A0ABU6A533	33.300	356	0.994	0.994	1.616E-55	200
query_66	A0ABS9SZN0	32.600	349	0.975	0.937	7.969E-53	192
query_66	A0A1H0ZLU0	33.600	361	0.997	0.992	2.018E-52	191
query_66	A0A345XUP6	30.100	350	0.969	0.472	2.096E-50	185
query_100	A0A423PWV2	22.300	281	0.828	0.282	1.375E-04	45
query_151	A0A6S7HXL7	97.500	415	1.000	1.000	2.741E-273	833
query_151	A0A7D9ETX6	33.000	408	0.983	0.990	9.058E-73	253
query_151	A0A6S7IQD1	28.200	383	0.923	0.934	1.276E-48	182
query_151	A0A6S7IRN7	28.600	355	0.853	0.894	1.068E-45	173
query_151	A0A7D9JFW3	29.700	374	0.896	0.908	4.918E-45	171
query_152	A0A6S7HXL7	68.600	412	1.000	0.993	4.599E-194	604
query_152	A0A7D9ETX6	37.000	406	0.990	0.990	2.158E-83	284
query_152	A0A6S7GM34	32.200	366	0.888	0.893	4.443E-49	183
query_152	A0A6S7IQD1	28.400	365	0.888	0.892	1.294E-47	179
query_152	A0A6S7IRN7	29.000	341	0.829	0.859	1.082E-44	170
query_26	A0A7D9ETX6	47.100	405	0.990	0.985	9.878E-125	404
query_26	A0A6S7HXL7	31.000	397	0.968	0.957	1.240E-64	229
query_26	A0A6S7IQD1	29.000	367	0.897	0.892	3.494E-58	210
query_26	A0A6S7GM34	30.300	367	0.897	0.893	8.824E-58	209
query_26	A0A6S7IRN7	30.700	341	0.834	0.854	7.657E-57	206
query_186	A0ABW7PE74	89.500	343	1.000	0.966	1.124E-214	660
query_186	A0ABP7QXX8	73.200	329	0.959	0.909	1.954E-168	526
query_186	A0ABV6VXG8	27.200	329	0.945	0.965	1.637E-26	113
query_186	D5SL78	27.700	325	0.948	0.948	9.813E-23	102
query_186	A0AAD5V9L2	21.600	308	0.898	0.919	2.757E-11	66
query_92	A0A423PWV2	25.100	315	0.716	0.316	6.977E-16	82
query_105	A0A1M2VBC7	97.600	342	1.000	1.000	3.586E-233	713
query_105	A0A2G8SPY3	87.000	340	0.994	0.980	5.442E-208	640
query_105	A0A4Q9PAB1	87.000	341	0.997	1.000	7.458E-208	640
query_105	A0A1Y2IZ20	89.700	333	0.974	0.979	1.401E-207	639
query_105	A0ACC1Q5D7	89.700	333	0.974	0.977	4.939E-207	638
query_43	A0A8H4HCE4	21.100	277	0.765	0.501	7.707E-13	72
query_140	A0A423PWV2	30.900	96	0.285	0.091	6.935E-05	46
query_109	A0ACB8S1M9	97.300	336	1.000	1.000	4.732E-229	701
query_109	A0ACB8SS40	88.700	329	0.979	0.985	5.783E-205	631
query_109	A0A4Y9ZUR2	82.500	338	0.994	0.985	7.907E-192	593
query_109	A0ACC0UMX1	78.200	336	1.000	0.985	3.628E-184	571
query_109	A0A9P5TDG4	77.800	334	0.994	0.979	4.509E-183	568
query_20	A0A9Q1MZ56	96.600	301	1.000	0.544	2.788E-192	593
query_20	A0AAE1VXP2	96.300	301	1.000	0.543	7.176E-192	591
query_20	A0A9Q1N0I2	96.300	301	1.000	0.543	9.835E-192	591
query_20	A0AAE1VQ98	96.300	301	1.000	0.542	1.847E-191	590
query_20	A0A9Q1L656	96.600	301	1.000	0.541	3.470E-191	589
query_149	A0A4Q2D257	94.400	327	1.000	1.000	1.244E-213	656
query_149	A0A4Y7SFU8	89.400	322	0.985	0.997	1.133E-199	616
query_149	A0A8H5BCD9	87.800	322	0.985	0.991	2.181E-196	606
query_149	A0A8H6HX12	86.900	322	0.985	0.991	6.336E-194	599
query_149	A0A4Q2DF01	74.900	327	1.000	1.000	6.759E-172	535
query_150	A0A423PWV2	26.600	303	0.644	0.304	1.203E-10	65
query_24	A0ABX9EE44	99.100	368	1.000	1.000	2.272E-245	750
query_24	A0A386ZKV4	45.200	338	0.918	0.991	3.927E-91	304
query_24	A0A7W5F0P0	42.400	350	0.943	0.992	4.461E-81	275
query_24	A0A8I0PE83	40.800	350	0.943	0.933	2.910E-80	273
query_24	A0ABW7YGP8	40.600	350	0.943	0.992	1.237E-78	268
query_167	A0A423PWV2	40.700	54	0.167	0.054	6.607E-04	42
query_136	A0A423PWV2	25.300	278	0.786	0.279	2.444E-05	47
query_73	A0A423PWV2	31.000	297	0.675	0.298	2.142E-22	102
query_57	A0ACB8S1M9	97.300	336	1.000	1.000	4.732E-229	701
query_57	A0ACB8SS40	88.700	329	0.979	0.985	5.783E-205	631
query_57	A0A4Y9ZUR2	82.500	338	0.994	0.985	7.907E-192	593
query_57	A0ACC0UMX1	78.200	336	1.000	0.985	3.628E-184	571
query_57	A0A9P5TDG4	77.800	334	0.994	0.979	4.509E-183	568
query_154	A0ABP1DQ08	83.200	364	0.997	0.519	1.787E-212	655
query_154	A0ABP1DQ27	83.200	364	0.997	0.519	1.787E-212	655
query_154	A0AAW0FYB8	82.900	364	0.997	0.538	1.183E-211	652
query_154	A0A0C2Y398	82.100	364	0.997	0.521	7.831E-211	650
query_154	A0A4Y7PN32	89.100	303	0.832	0.959	2.341E-189	588
query_28	A0AAQ3UNT6	61.600	523	0.967	0.972	1.968E-213	666
query_28	A0A0E0C1E8	57.100	535	0.990	0.978	3.097E-193	608
query_28	A0A0E0MVS6	56.200	535	0.990	0.978	1.342E-191	603
query_28	A2WPG5	56.000	535	0.990	0.978	8.835E-191	601
query_28	A0A0D9X4T0	56.900	492	0.906	0.996	2.795E-180	570
query_0	Q38710	98.500	845	1.000	0.974	0.000E+00	1734
query_0	Q675L4	88.200	844	1.000	0.969	0.000E+00	1577
query_0	Q675L5	86.900	845	1.000	0.975	0.000E+00	1563
query_0	C0PSQ9	86.900	844	1.000	0.969	0.000E+00	1558
query_0	F2XF92	86.600	852	1.000	0.975	0.000E+00	1557
query_2	A0ABX9EEW8	98.900	370	0.987	1.000	2.138E-254	776
query_2	A0ABN0ZDQ0	46.800	364	0.971	0.981	5.412E-100	330
query_2	A0A1V0TJQ5	45.900	357	0.949	0.983	2.051E-94	314
query_2	A0A1J0VXZ7	39.500	297	0.792	0.958	5.828E-63	222
query_2	A0ABS0CG16	38.800	316	0.843	0.963	6.152E-61	216
query_163	A0A423PWV2	40.700	54	0.167	0.054	4.973E-04	43
query_68	A0A423PWV2	29.000	309	0.642	0.310	4.209E-17	86
query_6	A0ABW1GK83	87.600	340	1.000	1.000	1.158E-206	636
query_6	A0ABV2U4Z0	85.000	340	1.000	1.000	4.611E-204	629
query_6	A0A1K1XM06	86.400	340	1.000	1.000	6.318E-204	629
query_6	A0ABQ2VZ84	87.000	340	1.000	1.000	6.318E-204	629
query_6	A0ABV5RGK3	86.300	337	0.991	0.960	1.187E-203	628
query_110	A0A8H4HCE4	27.600	249	0.790	0.450	8.649E-21	95
query_47	A0ABW7VQ89	98.200	346	0.966	1.000	2.743E-229	703
query_47	A0ABV3F1C3	89.500	346	0.966	1.000	6.697E-209	644
query_47	A0ABV2WJW7	86.700	346	0.966	1.000	6.354E-202	624
query_47	A0ABV2XCM6	81.500	346	0.966	1.000	3.613E-193	599
query_47	A0ABM8CY35	82.600	346	0.966	1.000	1.745E-192	597
query_144	A0A423PWV2	33.300	84	0.201	0.084	1.453E-06	52
query_81	A0A423PWV2	27.300	279	0.624	0.280	9.218E-15	78
query_18	G5CV46	100.000	453	1.000	0.816	1.890E-306	931
query_18	M1BJY3	96.000	453	1.000	0.816	1.666E-295	899
query_18	A0AAF0PWL5	95.800	453	1.000	0.812	3.128E-295	899
query_18	A0ABQ7WQX9	95.100	453	1.000	0.815	4.832E-293	892
query_18	Q9XJ32	94.000	453	1.000	0.815	1.742E-289	882
query_158	A0ACB8U698	73.000	349	0.951	0.868	2.789E-183	571
query_158	A0ACB8U610	72.100	348	0.948	0.946	3.821E-183	570
query_158	A0ACB8U5R7	69.500	348	0.948	0.946	9.072E-179	557
query_158	A0A165R670	73.600	345	0.940	0.980	1.243E-178	557
query_158	A0A1Q0AL87	75.800	343	0.935	0.871	2.333E-178	556
query_64	A0A6A5UN06	29.700	925	0.924	0.961	8.803E-109	379
query_64	A0A139X035	32.300	439	0.458	0.774	8.864E-49	192
query_64	A0A6J1HLI5	26.200	352	0.367	0.410	6.559E-24	111
query_64	A0A1Z3GCD1	25.200	322	0.336	0.387	5.970E-17	88
query_64	A0AAV6X4P5	26.500	344	0.359	0.402	4.123E-16	85
query_194	A0A7D9ETX6	35.700	414	0.993	0.993	2.127E-86	293
query_194	A0A6S7HXL7	35.000	415	0.995	0.986	1.506E-78	270
query_194	A0A6S7IQD1	34.700	365	0.873	0.892	4.819E-63	224
query_194	A0A6S7GM34	32.500	366	0.873	0.893	1.219E-62	223
query_194	A0A6S7IRN7	35.700	346	0.823	0.872	5.723E-62	221
query_4	A0A918CJZ8	60.200	335	0.936	0.912	6.938E-130	416
query_4	A0A7X1IXT6	58.000	351	0.980	0.919	2.440E-129	414
query_4	A0A1I1IX82	59.600	337	0.941	0.913	2.203E-128	411
query_4	A0ABU0SQG2	57.600	338	0.944	0.894	1.795E-126	406
query_4	A0ABQ4JJ77	50.100	333	0.930	0.935	9.632E-100	329
query_13	A0ACB7J2F1	98.800	339	1.000	1.000	6.608E-231	706
query_13	A0A8H7DPD2	98.800	339	1.000	1.000	6.608E-231	706
query_13	A0A9P5ZM34	98.500	339	1.000	1.000	1.127E-229	703
query_13	A0ABR3JGA8	82.200	333	0.982	0.965	1.001E-192	596
query_13	A0ABR3JHP5	82.600	299	0.882	0.990	8.512E-172	536
query_175	A0A6A5UN06	40.200	956	0.979	0.993	1.350E-209	676
query_175	A0A6J1HLI5	26.100	391	0.414	0.450	2.110E-24	112
query_175	Q9ZTN8	26.400	391	0.414	0.451	4.839E-24	111
query_175	A0A6J1HUB2	26.400	391	0.414	0.451	4.839E-24	111
query_175	Q84LM0	26.400	391	0.414	0.451	6.380E-24	111
query_51	A0ABP1DQ08	83.200	364	0.997	0.519	1.787E-212	655
query_51	A0ABP1DQ27	83.200	364	0.997	0.519	1.787E-212	655
query_51	A0AAW0FYB8	82.900	364	0.997	0.538	1.183E-211	652
query_51	A0A0C2Y398	82.100	364	0.997	0.521	7.831E-211	650
query_51	A0A4Y7PN32	89.100	303	0.832	0.959	2.341E-189	588
query_41	Q38710	98.500	845	1.000	0.974	0.000E+00	1734
query_41	Q675L4	88.200	844	1.000	0.969	0.000E+00	1577
query_41	Q675L5	86.900	845	1.000	0.975	0.000E+00	1563
query_41	C0PSQ9	86.900	844	1.000	0.969	0.000E+00	1558
query_41	F2XF92	86.600	852	1.000	0.975	0.000E+00	1557
query_113	A0AAD4L9E4	92.000	340	0.991	0.980	4.694E-219	672
query_113	A0AAD4QB64	73.600	342	0.997	0.991	1.667E-176	550
query_113	A0AAD4LJ44	67.000	342	0.991	0.969	2.283E-160	503
query_113	A0AAD4LH23	67.800	341	0.991	0.986	1.239E-157	495
query_113	A0AAD4QDF4	65.700	341	0.991	0.986	3.186E-157	494
query_49	A0AA87YQD3	91.200	571	1.000	1.000	0.000E+00	1028
query_49	W9QY91	76.000	568	0.991	1.000	6.465E-283	870
query_49	W9RCH9	75.200	566	0.991	1.000	6.641E-277	852
query_49	A0A5C7GNC2	63.000	570	0.998	0.998	2.183E-232	724
query_49	A0AAE0A258	63.100	563	0.977	0.986	6.923E-231	719
query_181	A0A423PWV2	22.300	281	0.828	0.282	1.375E-04	45
query_182	A0ABQ8DC62	35.600	267	0.841	0.272	7.665E-36	140
query_182	A0A8S1ZYZ6	44.700	158	0.523	0.440	4.805E-27	114
query_182	A0ABR8LD12	30.200	236	0.781	0.341	6.721E-15	77
query_182	A0ABV0AST5	30.100	221	0.732	0.308	1.629E-14	76
query_182	A0ABW6UZ40	31.100	222	0.735	0.326	9.524E-14	74
query_120	A0A8H6ZLH9	91.600	382	0.862	0.995	3.078E-236	726
query_120	A0ACB7IJ82	98.500	346	0.850	0.880	2.791E-235	723
query_120	A0A9P5ZQ64	96.500	346	0.850	0.885	6.647E-231	710
query_120	A0A8H5FFU8	66.400	322	0.791	0.967	5.943E-148	471
query_120	A0A9P6CCA4	67.000	322	0.791	0.936	3.916E-147	468
