row,Entry
1141,A0A229RH59
1142,A0A229RL13
1143,A0A229RMN0
1144,A0A229S5G9
1145,A0A231GWI5
1146,A0A232LRX1
1147,A0A232M6I7
1148,A0A238XKG6
1149,A0A238XLA9
1150,A0A239F2P2
1151,A0A239IB77
1152,A0A239JMV8
1153,A0A250I8I5
1154,A0A250IH91
1155,A0A250J6H4
1156,A0A251PJR8
1157,A0A251PJV0
1158,A0A251PPG3
1159,A0A251PQ23
1160,A0A251Q4J3
1161,A0A251Q4L1
1162,A0A251RL24
1163,A0A251RZS6
1164,A0A251S1R6
1165,A0A251SE66
1166,A0A251SEU0
1167,A0A251SR53
1168,A0A251T920
1169,A0A251THZ2
1170,A0A251TKY5
1171,A0A251TYR7
1172,A0A251UKF2
1173,A0A251ULY5
1174,A0A251VFT9
1175,A0A251VHR6
1176,A0A251VL21
1177,A0A251VL34
1178,A0A251VLH9
1179,A0A251VN39
1180,A0A251VNN1
1181,A0A261Y2K4
1182,A0A284RP71
1183,A0A284S671
1184,A0A284VIL0
1185,A0A285P562
1186,A0A286QZ39
1187,A0A286R624
1188,A0A286R637
1189,A0A286RAF5
1190,A0A286RCU8
1191,A0A286RF18
1192,A0A286RG14
1193,A0A286UBS3
1194,A0A286UBU4
1195,A0A286UI99
1196,A0A286UIK5
1197,A0A286UIV9
1198,A0A286UK50
1199,A0A286UKD7
1200,A0A286UKE0
1201,A0A286UVW1
1202,A0A287Q7R8
1203,A0A290Z7W2
1204,A0A291Q6S3
1205,A0A291QEQ7
1206,A0A291QQT1
1207,A0A291W3H0
1208,A0A292YBH2
1209,A0A2A2D5Q5
1210,A0A2A2DBF2
1211,A0A2A2DEK8
1212,A0A2A2DEL4
1213,A0A2A2H6Q4
1214,A0A2A2PFX6
1215,A0A2A6RL84
1216,A0A2A9FIW7
1217,A0A2A9FJV1
1218,A0A2A9HE10
1219,A0A2A9NI94
1220,A0A2B7WV67
1221,A0A2B7XTM8
1222,A0A2B7Y4Y1
1223,A0A2B7YDW3
1224,A0A2B7YZM9
1225,A0A2C5XYG0
1226,A0A2C5YJ70
1227,A0A2C5YJN9
1228,A0A2C5ZQT3
1229,A0A2D0XJ06
1230,A0A2D1CM82
1231,A0A2D3V374
1232,A0A2G1XL77
1233,A0A2G2V785
1234,A0A2G2VB98
1235,A0A2G2VCZ0
1236,A0A2G2VCZ2
1237,A0A2G2VER1
1238,A0A2G2VES1
1239,A0A2G2VES2
1240,A0A2G2VEW3
1241,A0A2G2VEX0
1242,A0A2G2VSE5
1243,A0A2G2W898
1244,A0A2G2X1Z9
1245,A0A2G2X265
1246,A0A2G2X280
1247,A0A2G2X2A7
1248,A0A2G2X347
1249,A0A2G2X465
1250,A0A2G2X6L9
1251,A0A2G2X6Q8
1252,A0A2G2XCR9
1253,A0A2G2XLZ2
1254,A0A2G2XMB3
1255,A0A2G2XN81
1256,A0A2G2Y2X6
1257,A0A2G2Y2Y4
1258,A0A2G2Y308
1259,A0A2G2Y3G3
1260,A0A2G2Y400
1261,A0A2G2Y870
1262,A0A2G2YJY2
1263,A0A2G2YU49
1264,A0A2G2YU72
1265,A0A2G2YU96
1266,A0A2G2YUB6
1267,A0A2G2YUC0
1268,A0A2G2YUJ5
1269,A0A2G2Z9V1
1270,A0A2G2ZYL3
1271,A0A2G3A6A7
1272,A0A2G3A6F0
1273,A0A2G3A8N6
1274,A0A2G3A8N9
1275,A0A2G3A8P2
1276,A0A2G3AGN5
1277,A0A2G3AHP6
1278,A0A2G5CRZ8
1279,A0A2G5CSW7
1280,A0A2G5D1D6
1281,A0A2G5D441
1282,A0A2G5D465
1283,A0A2G5D4L7
1284,A0A2G5DK78
1285,A0A2G5DK82
1286,A0A2G5DKD8
1287,A0A2G5DPR1
1288,A0A2G5DQL1
1289,A0A2G5EHZ3
1290,A0A2G5ERT0
1291,A0A2G5HJW1
1292,A0A2G5HNT3
1293,A0A2G5HUE4
1294,A0A2G7FFA1
1295,A0A2G7FN01
1296,A0A2G8K531
1297,A0A2G8RLL9
1298,A0A2G8RVN8
1299,A0A2G8S3W6
1300,A0A2G8SVA7
1301,A0A2G8SVV7
1302,A0A2G9FW61
1303,A0A2G9FW84
1304,A0A2G9FWM3
1305,A0A2G9FWQ7
1306,A0A2G9FWX1
1307,A0A2G9FXZ9
1308,A0A2G9FZB1
1309,A0A2G9G2C3
1310,A0A2G9G4P5
1311,A0A2G9G6P3
1312,A0A2G9G8D1
1313,A0A2G9GAS5
1314,A0A2G9GC66
1315,A0A2G9GQ31
1316,A0A2G9HRE5
1317,A0A2G9HSG2
1318,A0A2G9HSG4
1319,A0A2G9HTP3
1320,A0A2H3BKD8
1321,A0A2H3JR23
1322,A0A2H3JX57
1323,A0A2H3KK59
1324,A0A2H4R3S6
1325,A0A2H5MUU2
1326,A0A2H5MVJ3
1327,A0A2H5PC36
1328,A0A2H5Q857
1329,A0A2H5Q968
1330,A0A2H5QFF4
1331,A0A2H5QFG5
1332,A0A2H5QKL6
1333,A0A2H5QKQ6
1334,A0A2H5QQC2
1335,A0A2H5QVH3
1336,A0A2I0B0V2
1337,A0A2I0HP53
1338,A0A2I0IQ70
1339,A0A2I0IQZ0
1340,A0A2I0IQZ7
1341,A0A2I0IR15
1342,A0A2I0JHT1
1343,A0A2I0JKX4
1344,A0A2I0JZH8
1345,A0A2I0K0M5
1346,A0A2I0KGJ6
1347,A0A2I0KPZ0
1348,A0A2I0KWX1
1349,A0A2I0VWL0
1350,A0A2I0W263
1351,A0A2I0W266
1352,A0A2I0W2T3
1353,A0A2I0WJ61
1354,A0A2I0WRR8
1355,A0A2I0WUS6
1356,A0A2I0XGD5
1357,A0A2I1BYQ9
1358,A0A2I1CEB4
1359,A0A2I1CN59
1360,A0A2I1CXS7
1361,A0A2I2F6X8
1362,A0A2I2FTZ0
1363,A0A2I2G1E0
1364,A0A2I2GBW8
1365,A0A2I2GLK2
1366,A0A2I2GM62
1367,A0A2I2GMB1
1368,A0A2I2GPV3
1369,A0A2I2GPW5
1370,A0A2I2MQ11
1371,A0A2J5HS62
1372,A0A2J6PXA6
1373,A0A2J8AJL4
1374,A0A2K0VTK4
1375,A0A2K0W406
1376,A0A2K0WRZ5
1377,A0A2K1IW25
1378,A0A2K1WMK9
1379,A0A2K1YJN7
1380,A0A2K2CEW5
1381,A0A2K2CEW9
1382,A0A2K3UT19
1383,A0A2K8GLY5
1384,A0A2K8UJH0
1385,A0A2L0V4M1
1386,A0A2L0V4N8
1387,A0A2L2T320
1388,A0A2L2T4C0
1389,A0A2L2TL19
1390,A0A2M9B5C0
1391,A0A2N3HU38
1392,A0A2N3XWI2
1393,A0A2N3XWI4
1394,A0A2N3Y098
1395,A0A2N3Y5N7
1396,A0A2N8P7S1
1397,A0A2N8PGL1
1398,A0A2N9BKY0
1399,A0A2P1ED40
1400,A0A2P2FZ78
1401,A0A2P4UE26
1402,A0A2P4UF20
1403,A0A2P4UK99
1404,A0A2P4UQM5
1405,A0A2P4UQN0
1406,A0A2P5AY82
1407,A0A2P5BT10
1408,A0A2P5C456
1409,A0A2P5C4G9
1410,A0A2P5CK80
1411,A0A2P5CUT9
1412,A0A2P5CUU0
1413,A0A2P5E530
1414,A0A2P5E765
1415,A0A2P5EAT5
1416,A0A2P5EAX1
1417,A0A2P5EXE0
1418,A0A2P5FBL9
1419,A0A2P5HJI8
1420,A0A2P5HV80
1421,A0A2P6PJC4
1422,A0A2P6Q9J5
1423,A0A2P6Q9K0
1424,A0A2P6QBR7
1425,A0A2P6QHM0
1426,A0A2P6RZF8
1427,A0A2P6S2H0
1428,A0A2P6S2H9
1429,A0A2P6S2I2
1430,A0A2P6SA89
1431,A0A2P6SAA2
1432,A0A2P6SBG1
1433,A0A2P8DVK4
1434,A0A2P8E0T7
1435,A0A2P8IFL1
1436,A0A2R3ZE33
1437,A0A2R4LWA8
1438,A0A2R4MJB5
1439,A0A2R4SXM2
1440,A0A2R4TC73
1441,A0A2R5GKC6
1442,A0A2R6NQ11
1443,A0A2R6P185
1444,A0A2R6P2P1
1445,A0A2R6P5F5
1446,A0A2R6PFY9
1447,A0A2R6QA03
1448,A0A2R6QTI0
1449,A0A2R6WCV9
1450,A0A2R6WV83
1451,A0A2R6X8N3
1452,A0A2S1JKY7
1453,A0A2S1JL02
1454,A0A2S1TZ41
1455,A0A2S4L703
1456,A0A2S4W2L4
1457,A0A2S6BYH2
1458,A0A2S7T7C0
1459,A0A2S8A7A3
1460,A0A2S8F2N4
1461,A0A2S8F864
1462,A0A2S8FCZ3
1463,A0A2S8FMU8
1464,A0A2S8GN36
1465,A0A2S9Q656
1466,A0A2S9XYE3
1467,A0A2S9Y7M9
1468,A0A2S9YBN3
1469,A0A2S9YGU0
1470,A0A2T0LNV6
1471,A0A2T0LNW4
1472,A0A2T0T2D9
1473,A0A2T0T4R3
1474,A0A2T0T6H6
1475,A0A2T0T6K6
1476,A0A2T2N170
1477,A0A2T2N3J7
1478,A0A2T2NAL4
1479,A0A2T2NIN5
1480,A0A2T2NZ87
1481,A0A2T2P2H7
1482,A0A2T3AQD0
1483,A0A2T4B539
1484,A0A2T4GC92
1485,A0A2T4UDC3
1486,A0A2T5C0W5
1487,A0A2U1KAD6
1488,A0A2U1KAV1
1489,A0A2U1KCI5
1490,A0A2U1KI33
1491,A0A2U1KI71
1492,A0A2U1KNU3
1493,A0A2U1KPN7
1494,A0A2U1KXH9
1495,A0A2U1KYS9
1496,A0A2U1LH01
1497,A0A2U1LPY5
1498,A0A2U1LQ17
1499,A0A2U1LS55
1500,A0A2U1LSM4
1501,A0A2U1LWJ3
1502,A0A2U1M2F2
1503,A0A2U1M5G6
1504,A0A2U1M9U1
1505,A0A2U1MK96
1506,A0A2U1MKY2
1507,A0A2U1MQY7
1508,A0A2U1MWA8
1509,A0A2U1N5S8
1510,A0A2U1NG47
1511,A0A2U1NMR3
1512,A0A2U1NSW2
1513,A0A2U1NTM3
1514,A0A2U1P9I5
1515,A0A2U1PDL0
1516,A0A2U1PE78
1517,A0A2U1PHH5
1518,A0A2U1Q2Z4
1519,A0A2U1Q3B8
1520,A0A2U1Q5Y4
1521,A0A2U1QIQ1
1522,A0A2U3YQA0
1523,A0A2V0PPJ8
1524,A0A2V1D404
1525,A0A2V1DDC6
1526,A0A2V1E7I3
1527,A0A2V5GU79
1528,A0A2V5HE17
1529,A0A2V5IC58
1530,A0A2W1FRK2
1531,A0A2W7RGV8
1532,A0A2Z2N0J7
1533,A0A2Z3H1T7
1534,A0A2Z3HEJ7
1535,A0A2Z6LMN5
1536,A0A2Z6MCC1
1537,A0A2Z6MJ21
1538,A0A2Z6MLM0
1539,A0A2Z6MMS0
1540,A0A2Z6NQP6
1541,A0A2Z7CHK0
1542,A0A2Z7D0N8
1543,A0A314L7N8
1544,A0A314UJ78
1545,A0A314YLX5
1546,A0A314ZDP3
1547,A0A315VSM4
1548,A0A317F0H7
1549,A0A317UR71
1550,A0A317WFF4
1551,A0A317WRY1
1552,A0A317WXW4
1553,A0A317WYE2
1554,A0A318XKQ6
1555,A0A318XYT8
1556,A0A318YMF3
1557,A0A318Z8R5
1558,A0A318ZB67
1559,A0A319BBT1
1560,A0A319CWB2
1561,A0A319DAB4
1562,A0A319EG49
1563,A0A326RN43
1564,A0A327W207
1565,A0A327W497
1566,A0A327YCM5
1567,A0A328DG53
1568,A0A328EAR7
1569,A0A328U6G4
1570,A0A329QTJ9
1571,A0A329R399
1572,A0A345HS54
1573,A0A345SSN0
1574,A0A345XUP6
1575,A0A348B783
1576,A0A364L146
1577,A0A364L1H1
1578,A0A364MRX5
1579,A0A364NDY3
1580,A0A365H9P2
1581,A0A365XU91
1582,A0A365XVJ7
1583,A0A366HC00
1584,A0A366LMA2
1585,A0A366M1H7
1586,A0A366SAN0
1587,A0A368PJ20
1588,A0A368S0M1
1589,A0A368UHB0
1590,A0A370H3T4
1591,A0A370HSP0
1592,A0A370I332
1593,A0A370ICI9
1594,A0A370ICJ8
1595,A0A370P7R4
1596,A0A370TZU5
1597,A0A370X654
1598,A0A371CY43
1599,A0A372ZPK3
1600,A0A378YT32
1601,A0A379JHN4
1602,A0A384JFU7
1603,A0A384K1U1
1604,A0A386JUC7
1605,A0A386ZII3
1606,A0A387HD14
1607,A0A392NHW5
1608,A0A394DN91
1609,A0A395HVR7
1610,A0A395I2E8
1611,A0A395I595
1612,A0A395IW22
1613,A0A395MBQ3
1614,A0A395N997
1615,A0A395NJD9
1616,A0A395RSP7
1617,A0A397GAJ5
1618,A0A397HWI3
1619,A0A397VCU8
1620,A0A397W8A1
1621,A0A3A2Z4Y0
1622,A0A3A2ZL59
1623,A0A3A2ZQI8
1624,A0A3A2ZRL9
1625,A0A3A4B2K4
1626,A0A3A4JW89
1627,A0A3A9WT41
1628,A0A3A9YMF9
1629,A0A3B0AQE8
1630,A0A3B0AWF0
1631,A0A3B0AZF0
1632,A0A3B0AZM8
1633,A0A3B3CQ52
1634,A0A3B3WZW0
1635,A0A3B3YG39
1636,A0A3B6BX71
1637,A0A3B6BZC2
1638,A0A3B6CFQ3
1639,A0A3B6EB04
1640,A0A3B6H121
1641,A0A3B6I3P6
1642,A0A3B6I6U9
1643,A0A3B6KBK4
1644,A0A3B6TR56
1645,A0A3B6U4T9
1646,A0A3B6U5Y0
1647,A0A3B6UAV4
1648,A0A3D8GRX9
1649,A0A3D8Q4E4
1650,A0A3D8RQ70
1651,A0A3D8S4U0
1652,A0A3D8S5H1
1653,A0A3D8S667
1654,A0A3D8SGA4
1655,A0A3D8T2Y3
1656,A0A3D8T3E0
1657,A0A3D9DFL7
1658,A0A3E0H4F4
1659,A0A3E0WIR5
1660,A0A3G1S2V5
1661,A0A3G1S3T8
1662,A0A3G2JQF5
1663,A0A3G3IRG5
1664,A0A3G6V9T7
1665,A0A3G6V9U2
1666,A0A3G6V9V1
1667,A0A3G8Y5I8
1668,A0A3L6PX30
1669,A0A3L6QIJ2
1670,A0A3L6RHI8
1671,A0A3L6RMR7
1672,A0A3L6RP66
1673,A0A3L6RR01
1674,A0A3L6S5U8
1675,A0A3L6SBG8
1676,A0A3L6T961
1677,A0A3M2LNP7
1678,A0A3M2M7G7
1679,A0A3M7QEE6
1680,A0A3M8X5N5
1681,A0A3M9YFV7
1682,A0A3M9YKU1
1683,A0A3N0E2R9
1684,A0A3N0EZY6
1685,A0A3N0F4W5
1686,A0A3N1HH06
1687,A0A3N4I4S0
1688,A0A3N4KRN2
1689,A0A3N4LAU4
1690,A0A3N4LIX0
1691,A0A3N4M7S9
1692,A0A3N4MD54
1693,A0A3N4MI75
1694,A0A3N4QNC9
1695,A0A3N7F7Y3
1696,A0A3Q0FKK5
1697,A0A3Q7FRU1
1698,A0A3Q7GTI4
1699,A0A3Q7GX41
1700,A0A3Q7H7Q6
1701,A0A3Q7HAT2
1702,A0A3Q7HJC0
1703,A0A3Q7I9K4
1704,A0A3Q7IGV8
1705,A0A3Q8J789
1706,A0A3Q8THN8
1707,A0A3Q9G0P1
1708,A0A3R5SMM9
1709,A0A3R7HTL9
1710,A0A3R9DXY5
1711,A0A3R9R4B0
1712,A0A3S0VFD6
1713,A0A3S1CZ99
1714,A0A3S1JJ07
1715,A0A3S2VIT5
1716,A0A3S3M935
1717,A0A3S3MXR3
1718,A0A3S3N0K6
1719,A0A3S3N6Y3
1720,A0A3S3N909
1721,A0A3S3NAS6
1722,A0A3S3NIY0
1723,A0A3S3NJQ1
1724,A0A3S3NJR3
1725,A0A3S3NMF8
1726,A0A3S3NXP3
1727,A0A3S3NXT6
1728,A0A3S3P0K0
1729,A0A3S3P513
1730,A0A3S3PBW0
1731,A0A3S3PCB1
1732,A0A3S3PDI6
1733,A0A3S3PDP6
1734,A0A3S3PLT6
1735,A0A3S3PLU5
1736,A0A3S3PPL1
1737,A0A3S3QP74
1738,A0A3S3QRH5
1739,A0A3S3QTB0
1740,A0A3S3SEC7
1741,A0A3S4MF67
1742,A0A3S4Q263
1743,A0A3S5WGK2
1744,A0A3S9P826
1745,A0A3S9PU57
1746,A0A3T1DBZ8
1747,A0A401GIA4
1748,A0A401KQ99
1749,A0A401L677
1750,A0A401VXV5
1751,A0A401VXY7
1752,A0A401WDM4
1753,A0A401WF49
1754,A0A401XKR5
1755,A0A401YM34
1756,A0A401Z6W2
1757,A0A402AA57
1758,A0A409WMF2
1759,A0A418PLJ6
1760,A0A418PNC5
1761,A0A421D7H9
1762,A0A423PWV2
1763,A0A425DE04
1764,A0A428NUX1
1765,A0A432MH25
1766,A0A433QHB1
1767,A0A433WDJ5
1768,A0A439CT72
1769,A0A439CYW4
1770,A0A439CZY4
1771,A0A439D9A2
1772,A0A439DFR0
1773,A0A443HTU5
1774,A0A443HXS1
1775,A0A443NDC4
1776,A0A443NJD0
1777,A0A443NY58
1778,A0A443PBU2
1779,A0A443PUY9
1780,A0A443Q4B3
1781,A0A443Q4Y6
1782,A0A443QLN5
1783,A0A443RYF7
1784,A0A443RYU1
1785,A0A443RYV9
1786,A0A443RYW7
1787,A0A443RZP8
1788,A0A443RZU2
1789,A0A443S0C2
1790,A0A443S0K3
1791,A0A443S1C0
1792,A0A443S1E0
1793,A0A443S281
1794,A0A443S3X6
1795,A0A443S4M8
1796,A0A443S4U6
1797,A0A443S7Q0
1798,A0A443SJ25
1799,A0A443SNJ3
1800,A0A444X1M7
1801,A0A444XY60
1802,A0A444Y6P2
1803,A0A444Y6P9
1804,A0A444Y6T4
1805,A0A444YZ98
1806,A0A445BX79
1807,A0A445CHT8
1808,A0A445D379
1809,A0A445EWH5
1810,A0A445HPN3
1811,A0A445HQ56
1812,A0A445IC77
1813,A0A445JYT6
1814,A0A445LB24
1815,A0A453A766
1816,A0A453A772
1817,A0A453A7F1
1818,A0A453A9E6
1819,A0A453A9G7
1820,A0A453AA99
1821,A0A453AAA9
1822,A0A453AAD1
1823,A0A453AAH8
1824,A0A453AVV9
1825,A0A453CRE0
1826,A0A453CRK0
1827,A0A453CRP6
1828,A0A453CRP8
1829,A0A453CRS0
1830,A0A453D1D2
1831,A0A453DQZ5
1832,A0A453DR01
1833,A0A453GXP9
1834,A0A453JFI8
1835,A0A453JI67
1836,A0A453JIJ8
1837,A0A453MP35
1838,A0A453MW16
1839,A0A453N0F4
1840,A0A453N9E3
1841,A0A453N9G3
1842,A0A453N9H5
1843,A0A453N9K0
1844,A0A453NQH7
1845,A0A453NR29
1846,A0A453Q9P3
1847,A0A453R3K2
1848,A0A453R3L4
1849,A0A453RGG6
1850,A0A453T3M7
1851,A0A455B371
1852,A0A482AL43
1853,A0A482AQY0
1854,A0A483D000
1855,A0A484KCE2
1856,A0A484KJR6
1857,A0A484L1G8
1858,A0A484L7A0
1859,A0A484LEF4
1860,A0A484LLZ5
1861,A0A484M8D2
1862,A0A484MUI3
1863,A0A485K3V5
1864,A0A485MVH6
1865,A0A495VYF5
1866,A0A495W132
1867,A0A498H842
1868,A0A498H9H7
1869,A0A498HZB1
1870,A0A498I6F6
1871,A0A498IKV2
1872,A0A498J8U5
1873,A0A498K3I7
1874,A0A498K5Y3
1875,A0A498K7U6
1876,A0A498KC37
1877,A0A498Q128
1878,A0A4D4KJV3
1879,A0A4D4KK91
1880,A0A4D6KKF7
1881,A0A4D6KN77
1882,A0A4D6L6V5
1883,A0A4D6LHT2
1884,A0A4D6M090
1885,A0A4D6M8N3
1886,A0A4D6MTX5
1887,A0A4D6MV82
1888,A0A4P2HM91
1889,A0A4P2VK97
1890,A0A4P6JQJ6
1891,A0A4P6JQR7
1892,A0A4P8PGL5
1893,A0A4P8XTR8
1894,A0A4P8YM49
1895,A0A4P9TCJ5
1896,A0A4Q2D257
1897,A0A4Q2D8K0
1898,A0A4Q4SKC7
1899,A0A4Q7KBL2
1900,A0A4Q9NT47
1901,A0A4Q9PW93
1902,A0A4R0R5I2
1903,A0A4R0R7D5
1904,A0A4R0RDE1
1905,A0A4R0S0V8
1906,A0A4R1L9P5
1907,A0A4R2N966
1908,A0A4R2NL94
1909,A0A4R2Q139
1910,A0A4R4SNB0
1911,A0A4R4URQ0
1912,A0A4R4V569
1913,A0A4R4VD79
1914,A0A4R4XRR6
1915,A0A4R4XYA8
1916,A0A4R4ZI09
1917,A0A4R5A1H8
1918,A0A4R5A5J5
1919,A0A4R5AQB0
1920,A0A4R5B427
1921,A0A4R5BGK6
1922,A0A4R5BKY4
1923,A0A4R5C837
1924,A0A4R5USK1
1925,A0A4R5VEI6
1926,A0A4R6SD66
1927,A0A4R7W323
1928,A0A4R8DGV2
1929,A0A4R8DHV7
1930,A0A4R8DHZ9
1931,A0A4R8DI40
1932,A0A4R8DIS8
1933,A0A4R8PRY0
1934,A0A4R8QI02
1935,A0A4R8QKM5
1936,A0A4R8QRZ3
1937,A0A4S2MYE7
1938,A0A4S3J6H8
1939,A0A4S3J6S2
1940,A0A4S3JJS7
1941,A0A4S4DE02
1942,A0A4S4DE69
1943,A0A4S4DF06
1944,A0A4S4DGE4
1945,A0A4S4DHA5
1946,A0A4S4DIE4
1947,A0A4S4DJF1
1948,A0A4S4DSS5
1949,A0A4S4E020
1950,A0A4S4E6Q5
1951,A0A4S4EEH8
1952,A0A4S4EFM5
1953,A0A4S4F1X8
1954,A0A4S4F2L2
1955,A0A4S4KD70
1956,A0A4S4KU58
1957,A0A4S4KYR2
1958,A0A4S4L887
1959,A0A4S4L8X7
1960,A0A4S4LGA8
1961,A0A4S4LH26
1962,A0A4S4LHX7
1963,A0A4S4LJT5
1964,A0A4S4LZM3
1965,A0A4S8I6X4
1966,A0A4S8JC95
1967,A0A4S8JES1
1968,A0A4S8JFN8
1969,A0A4S8JGB4
1970,A0A4S8KAA0
1971,A0A4S8KLE0
1972,A0A4S8KW83
1973,A0A4S8KY02
1974,A0A4S8MCF9
1975,A0A4S8MRR9
1976,A0A4S8NML6
1977,A0A4S8P9R1
1978,A0A4S8REW6
1979,A0A4U0NR36
1980,A0A4U0NRJ7
1981,A0A4U0XQP2
1982,A0A4U1JKP2
1983,A0A4U3MB96
1984,A0A4U3MRG0
1985,A0A4U6T3F1
1986,A0A4U6TCR5
1987,A0A4U6TMJ4
1988,A0A4U6V6D5
1989,A0A4U6VIU5
1990,A0A4U6VJW3
1991,A0A4U6W1J1
1992,A0A4U6XBY8
1993,A0A4V2UTQ9
1994,A0A4V2YK42
1995,A0A4V2YYW4
1996,A0A4V2YZF6
1997,A0A4V3HR28
1998,A0A4V4H2G0
1999,A0A4V4H6H9
2000,A0A4V4HAM1
2001,A0A4V4HCF5
2002,A0A4V6RY90
2003,A0A4Y6JKQ0
2004,A0A4Y7IEP0
2005,A0A4Y7IYW8
2006,A0A4Y7JAI4
2007,A0A4Y7KKY9
2008,A0A4Y7KU29
2009,A0A4Y7Q3V6
2010,A0A4Y7SAP0
2011,A0A4Y9YE17
2012,A0A4Y9YVD7
2013,A0A4Y9ZGA7
2014,A0A4Z0M480
2015,A0A4Z0QB04
2016,A0A4Z0Z269
2017,A0A4Z1GU50
2018,A0A4Z1PI72
2019,A0A507AZZ2
2020,A0A507BMB8
2021,A0A511T3E4
2022,A0A511T517
2023,A0A511T5T3
2024,A0A511T8B9
2025,A0A511T9M3
2026,A0A511UTU8
2027,A0A512H9Q7
2028,A0A514CGD6
2029,A0A516IJT6
2030,A0A517MIN0
2031,A0A517MKV9
2032,A0A517N2B6
2033,A0A517NVA2
2034,A0A517P0F7
2035,A0A517PAQ5
2036,A0A517PG45
2037,A0A517PKK9
2038,A0A517PNT2
2039,A0A517QKN3
2040,A0A517QV05
2041,A0A517TBJ2
2042,A0A517Y9I9
2043,A0A517YAP3
2044,A0A517YI13
2045,A0A517Z0K3
2046,A0A517Z365
2047,A0A517ZTB8
2048,A0A517ZYL8
2049,A0A518APU2
2050,A0A518AW30
2051,A0A518BM94
2052,A0A518BRK9
2053,A0A518BWK3
2054,A0A518D6M2
2055,A0A518DAI6
2056,A0A518DIV8
2057,A0A518DQ69
2058,A0A518EPK5
2059,A0A518K771
2060,A0A521EZ89
2061,A0A540KAK5
2062,A0A540KAT3
2063,A0A540KZK3
2064,A0A540L3J0
2065,A0A540L478
2066,A0A540L5A1
2067,A0A540LFP4
2068,A0A540LUL9
2069,A0A540MCV3
2070,A0A540MZE8
2071,A0A540WZF9
2072,A0A543NEV6
2073,A0A545AES9
2074,A0A545VXB8
2075,A0A550CK64
2076,A0A553HJT9
2077,A0A553HR58
2078,A0A553HX15
2079,A0A553HY56
2080,A0A553I767
2081,A0A556N368
2082,A0A561F1N3
2083,A0A561PXR3
2084,A0A561SGK3
2085,A0A561TTJ4
2086,A0A561TVX9
2087,A0A561TW12
2088,A0A562SZ08
2089,A0A562T294
2090,A0A563ELT6
2091,A0A563EMX7
2092,A0A563EN52
2093,A0A563F140
2094,A0A563F2H5
2095,A0A565AWK7
2096,A0A565BJG0
2097,A0A565BS19
2098,A0A565BUK0
2099,A0A565CL30
2100,A0A5A7MU75
2101,A0A5A7PUG7
2102,A0A5A7Q680
2103,A0A5A7QA37
2104,A0A5A7QAE5
2105,A0A5A7QXW6
2106,A0A5A8CKB3
2107,A0A5B2VII5
2108,A0A5B6U5K3
2109,A0A5B6V7G3
2110,A0A5B6VDR5
2111,A0A5B6VDR9
2112,A0A5B6WB81
2113,A0A5B6WC11
2114,A0A5B6X713
2115,A0A5B8IG50
2116,A0A5B8IRU3
2117,A0A5B8IS19
2118,A0A5B8J8C7
2119,A0A5B8JAB9
2120,A0A5B8JBT0
2121,A0A5B8JDR7
2122,A0A5B8JDS6
2123,A0A5B8JHQ3
2124,A0A5B8JI13
2125,A0A5B8JR01
2126,A0A5B9DDY7
2127,A0A5B9G8D2
2128,A0A5B9P268
2129,A0A5B9PCY7
2130,A0A5B9PHA1
2131,A0A5B9PQJ4
2132,A0A5B9QBU1
2133,A0A5B9QD98
2134,A0A5B9QEY2
2135,A0A5B9W4F3
2136,A0A5C1ADH8
2137,A0A5C1IZK1
2138,A0A5C1NH69
2139,A0A5C2I3M4
2140,A0A5C2I513
2141,A0A5C2I797
2142,A0A5C3LFW1
2143,A0A5C3LLV7
2144,A0A5C3LM02
2145,A0A5C3LMQ3
2146,A0A5C3LPG1
2147,A0A5C3LR79
2148,A0A5C3LSA1
2149,A0A5C3LTU2
2150,A0A5C3LU86
2151,A0A5C3LV66
2152,A0A5C3LWP9
2153,A0A5C3LWZ7
2154,A0A5C3LZG2
2155,A0A5C3M123
2156,A0A5C3M2G2
2157,A0A5C3MK10
2158,A0A5C3PUX1
2159,A0A5C3Q0K0
2160,A0A5C3Q537
2161,A0A5C3QBL0
2162,A0A5C5UWD8
2163,A0A5C5VE48
2164,A0A5C5WK21
2165,A0A5C5XK66
2166,A0A5C6AMG5
2167,A0A5C6C701
2168,A0A5C6D5M4
2169,A0A5C6EDC6
2170,A0A5C7GRB9
2171,A0A5C7GRM6
2172,A0A5C7GSA0
2173,A0A5C7GSB5
2174,A0A5C7GSI9
2175,A0A5C7GSY2
2176,A0A5C7GWB2
2177,A0A5C7HVJ8
2178,A0A5C7I8D1
2179,A0A5C7I8K0
2180,A0A5C7IAH8
2181,A0A5C7IFE5
2182,A0A5C7IFL9
2183,A0A5D0NM37
2184,A0A5D2AU07
2185,A0A5D2F452
2186,A0A5D2GUI9
2187,A0A5D2GVH8
2188,A0A5D2HJ06
2189,A0A5D2Y628
2190,A0A5D2ZLZ8
2191,A0A5E4PIU1
2192,A0A5J4JP49
2193,A0A5J4KAL7
2194,A0A5J4ZZW1
2195,A0A5J5A0T1
2196,A0A5J5A367
2197,A0A5J5A3H8
2198,A0A5J5B131
2199,A0A5J5B199
2200,A0A5J5BQP9
2201,A0A5J5EF70
2202,A0A5J5JTG0
2203,A0A5J6GV97
2204,A0A5J6SDC9
2205,A0A5J6SE07
