query_id,direction,ranking_objective,rank,canonical_slots,uniprot_rescue_slots,known_associations_masked,terpene_type,tps_class,substrate_name,product_name,architecture_contract_status,allowed_candidate_architectures,requested_uniprot_rescue_slots,model_directory,empirical_reliability_status,candidate_id,score,selection_source,ensemble_score_mean,ensemble_score_std,ensemble_rank_mean,ensemble_rank_std,ensemble_topk_vote_fraction,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z,canonical_pool_rank,candidate_source,entry_name,reviewed,protein_name,gene_names,organism_name,organism_id,length,pfam_combination,domain_family,protein_existence,evidence_quality_tier,cluster_id,cluster_size,selection_reason,pfam_architecture,family_compatibility,uniprot_registry_query_fraction,strict_double_cold_status,strict_double_cold_hit_retention_fraction,strict_double_cold_quota_hit_probability,strict_double_cold_baseline_hits,strict_double_cold_quota_hits,uniprot_pool_rank
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,5,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,G0Y288,0.4581019878387451,canonical_primary,0.4581019878387451,0.021884538233280182,6.0,1.4142135381698608,1.0,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,5.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,6,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,P37268,0.43323060870170593,canonical_primary,0.43323060870170593,0.03387416526675224,6.333333492279053,0.942808985710144,1.0,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,6.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,7,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q5R6U3,0.43323060870170593,canonical_primary,0.43323060870170593,0.03387416526675224,7.333333492279053,0.942808985710144,1.0,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,7.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,8,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q32KR6,0.43141138553619385,canonical_primary,0.43141138553619385,0.03653867170214653,7.333333492279053,1.2472190856933594,1.0,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,8.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,9,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A4D9R2,0.40507569909095764,canonical_primary,0.40507569909095764,0.021719099953770638,10.0,3.265986442565918,0.6666666666666666,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,9.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_78f709de4b7c,reaction_to_enzyme,top10,10,10,0,1,tri,1,presqualene diphosphate,bisfarnesyl ether,unsupported_or_unresolved_reference_family,,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q02769,0.40326783061027527,canonical_primary,0.40326783061027527,0.02092690020799637,10.666666984558105,1.2472190856933594,0.3333333333333333,0.6666666666666666,0.471404492855072,0.015080476179718971,0.09047019987002834,0.7171717171717171,0.9,0.08296139457581737,10.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top3,1,3,0,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q2QQJ5,0.5271164774894714,canonical_primary,0.5271164774894714,0.004346632398664951,1.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,1.0,1.0,0.08995520866012544,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top3,2,3,0,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A4KAG8,0.48850059509277344,canonical_primary,0.48850059509277344,0.02636289969086647,2.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,1.0,1.0,0.08995520866012544,2.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top3,3,3,0,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A4KAG7,0.45765623450279236,canonical_primary,0.45765623450279236,0.010705254040658474,3.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,1.0,1.0,0.08995520866012544,3.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,1,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q2QQJ5,0.5271164774894714,canonical_primary,0.5271164774894714,0.004346632398664951,1.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,2,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A4KAG8,0.48850059509277344,canonical_primary,0.48850059509277344,0.02636289969086647,2.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,2.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,3,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A4KAG7,0.45765623450279236,canonical_primary,0.45765623450279236,0.010705254040658474,3.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,3.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,4,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,Q6Z5J6,0.4446922838687897,canonical_primary,0.4446922838687897,0.01144892442971468,4.0,0.0,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,4.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,5,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A1X9ISH5,0.4167274236679077,canonical_primary,0.4167274236679077,0.01209530420601368,5.333333492279053,0.4714045226573944,1.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,5.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,6,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,P9WEY6,0.37608179450035095,canonical_primary,0.37608179450035095,0.04156603664159775,10.0,3.7416574954986572,0.3333333333333333,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,6.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,7,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,M4HYC8,0.37301814556121826,canonical_primary,0.37301814556121826,0.002050475450232625,8.333333015441895,1.699673056602478,0.6666666666666666,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,7.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,8,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,G9M5S4,0.37087082862854004,canonical_primary,0.37087082862854004,0.005258304998278618,8.666666984558105,1.247219204902649,0.6666666666666666,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,8.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,9,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,M4HY08,0.35286879539489746,canonical_primary,0.35286879539489746,0.006561033893376589,14.0,1.632993221282959,0.0,1.0,0.0,0.004346632398664951,0.26795070859640496,0.4615384615384615,0.7407407407407407,0.002796689276547332,9.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_79368a2476ac,reaction_to_enzyme,top10,10,9,1,1,di,1,ent-copalyl diphosphate,13-hydroxy-8(14)-ent-abietene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A1L7NUB5,0.5381026864051819,uniprot_rescue,0.5381026864051819,0.002848309464752674,1.3333333730697632,0.471404492855072,0.6666666666666666,0.6666666666666666,0.471404492855072,0.002848309464752674,0.08633683062564096,0.3333333333333333,0.6666666666666666,0.08633683062564096,,uniprot_primary,A0A1L7NUB5_ORYRU,False,Ent-kaurene synthase like 10,OrKSL10i,Oryza rufipogon (Brownbeard rice) (Asian wild rice),4529,815,PF01397;PF03936,plant_like_classI_II,Evidence at transcript level,B_experimental_or_transcript_named,A0A0E0RHG9,40,best_unreviewed_cluster_representative,plant_tps_full,compatible,0.0208333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,1.0
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top3,1,3,0,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A5P8DI07,0.6917528510093689,canonical_primary,0.6917528510093689,0.02121608704328537,1.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,1.0,1.0,0.7296905750778299,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top3,2,3,0,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,X5A2Z7,0.5811406970024109,canonical_primary,0.5811406970024109,0.0038676783442497253,2.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,1.0,1.0,0.7296905750778299,2.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top3,3,3,0,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A2K9RFZ2,0.5601202845573425,canonical_primary,0.5601202845573425,0.011597735807299614,3.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,1.0,1.0,0.7296905750778299,3.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,1,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A5P8DI07,0.6917528510093689,canonical_primary,0.6917528510093689,0.02121608704328537,1.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,2,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,X5A2Z7,0.5811406970024109,canonical_primary,0.5811406970024109,0.0038676783442497253,2.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,2.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,3,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A2K9RFZ2,0.5601202845573425,canonical_primary,0.5601202845573425,0.011597735807299614,3.0,0.0,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,3.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,4,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A3G1QTT3,0.4622844159603119,canonical_primary,0.4622844159603119,0.009251300245523453,4.666666507720947,0.4714045226573944,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,4.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,5,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A2K9RFZ9,0.45373931527137756,canonical_primary,0.45373931527137756,0.016256654635071754,5.666666507720947,2.357022762298584,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,5.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,6,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,QND75952.1,0.4343421161174774,canonical_primary,0.4343421161174774,0.00419977493584156,6.333333492279053,0.4714045226573944,1.0,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,6.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,7,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,R9QMW8,0.41458019614219666,canonical_primary,0.41458019614219666,0.03708720952272415,8.333333015441895,3.399346113204956,0.6666666666666666,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,7.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,8,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,R9QMW4,0.4092082977294922,canonical_primary,0.4092082977294922,0.03637155890464783,9.333333015441895,3.399346113204956,0.6666666666666666,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,8.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,9,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,G8GJ94,0.4016217291355133,canonical_primary,0.4016217291355133,0.022173019126057625,10.0,1.632993221282959,0.3333333333333333,1.0,0.0,0.02121608704328537,0.8249801164476434,0.6666666666666666,0.8518518518518519,0.01652681768754853,9.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
MARTS_EXT_RXN_7b0cfb7bb82c,reaction_to_enzyme,top10,10,9,1,9,di,1,(+)-copalyl diphosphate,miltiradiene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,A0A0C5QH30,0.6608782410621643,uniprot_rescue,0.6608782410621643,0.016734125092625618,1.0,0.0,1.0,1.0,0.0,0.016734125092625618,0.7820377494278985,1.0,1.0,0.7820377494278985,,uniprot_primary,A0A0C5QH30_SALFT,False,Kaurene synthase-like protein,KSL,Salvia fruticosa (Greek sage),268906,584,PF01397;PF03936,plant_like_classI_II,Evidence at transcript level,B_experimental_or_transcript_named,A0A6B7LF66,24,best_unreviewed_cluster_representative,plant_tps_full,compatible,0.025,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,1.0
MARTS_EXT_RXN_7c05abd7a600,reaction_to_enzyme,top3,1,3,0,1,sesq,1,"(2E,6E)-FPP",alpha-neoclovene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,F0ZHE2,0.585344672203064,canonical_primary,0.585344672203064,0.048145003616809845,1.0,0.0,1.0,1.0,0.0,0.048145003616809845,1.0840012051042813,0.6666666666666666,0.8888888888888888,0.10171249301703032,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7c05abd7a600,reaction_to_enzyme,top3,2,3,0,1,sesq,1,"(2E,6E)-FPP",alpha-neoclovene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,F1A3V1,0.4468284547328949,canonical_primary,0.4468284547328949,0.05466610565781593,3.0,1.4142135381698608,0.6666666666666666,1.0,0.0,0.048145003616809845,1.0840012051042813,0.6666666666666666,0.8888888888888888,0.10171249301703032,2.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7c05abd7a600,reaction_to_enzyme,top3,3,3,0,1,sesq,1,"(2E,6E)-FPP",alpha-neoclovene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,0,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,YP_009449088,0.4224436283111572,canonical_primary,0.4224436283111572,0.010366824455559254,2.6666667461395264,0.471404492855072,1.0,1.0,0.0,0.048145003616809845,1.0840012051042813,0.6666666666666666,0.8888888888888888,0.10171249301703032,3.0,marts_registered,,,,,,,,,,,marts_registered,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11,
MARTS_EXT_RXN_7c05abd7a600,reaction_to_enzyme,top10,1,9,1,1,sesq,1,"(2E,6E)-FPP",alpha-neoclovene,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,/home/s241850073/igem2026/results/terpene_production_models/marts_adapted_drfp_pu_r2e075,not_applicable_controlled_candidate_expansion,F0ZHE2,0.585344672203064,canonical_primary,0.585344672203064,0.048145003616809845,1.0,0.0,1.0,1.0,0.0,0.048145003616809845,1.0840012051042813,0.506993006993007,0.7777777777777778,0.012100528251429307,1.0,current,,,,,,,,,,,current_curated,,,,unsupported_architecture,not_applicable_non_uniprot,0.0,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28,
